Design Study 1
Scenarios/Iterations:, 208
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200,Scenario 201,Scenario 202,Scenario 203,Scenario 204,Scenario 205,Scenario 206,Scenario 207,Scenario 208
CS OD,,N/A,0.030397,0.022958,0.031674,0.023503,0.023015,0.019207,0.024271,0.021252,0.022627,0.020419,0.016783,0.021209,0.026533,0.020237,0.023068,0.022526,0.023376,0.031819,0.023841,0.021665,0.021209,0.016938,0.021370,0.019213,0.023576,0.020327,0.030853,0.022580,0.019910,0.020778,0.019227,0.023095,0.018578,0.020603,0.023469,0.028829,0.023523,0.021729,0.019579,0.027379,0.018303,0.030056,0.033462,0.022868,0.026788,0.018491,0.022329,0.032962,0.019247,0.019254,0.022836,0.022514,0.021687,0.019458,0.025248,0.023813,0.032701,0.028976,0.019975,0.027232,0.019020,0.024305,0.020709,0.023031,0.023109,0.019372,0.019039,0.018146,0.019114,0.020587,0.022851,0.021172,0.020206,0.021546,0.018186,0.019759,0.020812,0.025887,0.026186,0.021827,0.026170,0.023066,0.023561,0.018671,0.019475,0.024070,0.018849,0.022331,0.023018,0.023391,0.022460,0.021231,0.021341,0.022246,0.021217,0.022207,0.020690,0.019043,0.023005,0.024953,0.022297,0.021797,0.019019,0.021269,0.018514,0.025648,0.026149,0.018396,0.029894,0.032151,0.020562,0.023542,0.025165,0.018046,0.022044,0.028582,0.026813,0.028453,0.022775,0.022598,0.022440,0.022755,0.030431,0.021211,0.018427,0.020969,0.020193,0.023112,0.026571,0.022949,0.021590,0.026578,0.017803,0.030214,0.017965,0.021129,0.020186,0.021471,0.022866,0.022045,0.020994,0.023000,0.019861,0.022458,0.027469,0.017487,0.022158,0.024837,0.032474,0.020056,0.023926,0.023239,0.022547,0.020664,0.024712,0.022017,0.023406,0.032900,0.031117,0.020132,0.022008,0.023684,0.023560,0.020949,0.027265,0.021280,0.021788,0.023866,0.023057,0.030415,0.022198,0.034209,0.023395,0.021981,0.019857,0.028556,0.021572,0.021759,0.023412,0.019850,0.028754,0.021882,0.023402,0.030509,0.021227,0.027078,0.023685,0.019587,0.023766,0.022189,0.023404,0.029318,0.025950,0.027647,0.020232,0.029011,0.022752,0.021618,0.021223,0.018608,0.022022,0.019167,0.022065,0.030284,0.024334,0.019059,0.022892,0.022395,0.022202
SS OD,,N/A,0.023139,0.016256,0.018029,0.016396,0.018411,0.012993,0.015041,0.017164,0.014735,0.017158,0.012993,0.014073,0.017372,0.012997,0.018546,0.012700,0.013552,0.018120,0.013854,0.015300,0.013832,0.013619,0.013642,0.012746,0.016467,0.018299,0.018820,0.012787,0.017319,0.013235,0.014031,0.012882,0.012899,0.013737,0.016945,0.018904,0.020613,0.013174,0.013248,0.014958,0.012699,0.016249,0.019603,0.014718,0.019596,0.016521,0.013254,0.017856,0.018365,0.012866,0.019491,0.013201,0.014385,0.015465,0.015172,0.016786,0.017501,0.016627,0.012670,0.016546,0.012752,0.013848,0.016245,0.022317,0.019217,0.014232,0.013358,0.012437,0.014064,0.012753,0.014144,0.013240,0.018911,0.018260,0.012153,0.012735,0.014658,0.019538,0.016144,0.020097,0.014071,0.013657,0.013636,0.013211,0.014145,0.018760,0.012872,0.013900,0.015874,0.017076,0.013097,0.012613,0.013208,0.013431,0.017048,0.013126,0.013151,0.014751,0.020331,0.013924,0.017555,0.017165,0.016507,0.013786,0.015880,0.014100,0.018561,0.012248,0.016677,0.017308,0.013418,0.013672,0.019614,0.018275,0.012800,0.015907,0.014885,0.015579,0.013572,0.015242,0.020319,0.013131,0.018225,0.013705,0.019173,0.014008,0.014068,0.015042,0.014524,0.013518,0.013728,0.019179,0.012968,0.019222,0.016225,0.012609,0.022001,0.013596,0.016004,0.018265,0.013346,0.014442,0.013004,0.016224,0.014783,0.012124,0.013769,0.014141,0.018207,0.013639,0.020584,0.017883,0.018859,0.012564,0.020897,0.018335,0.013733,0.019275,0.020062,0.013016,0.013212,0.016814,0.013719,0.013678,0.014706,0.013995,0.013042,0.014861,0.013251,0.016788,0.014612,0.019192,0.015830,0.012834,0.015535,0.015718,0.013677,0.013507,0.021393,0.016257,0.016639,0.017119,0.017930,0.020385,0.013156,0.014172,0.019391,0.015163,0.019518,0.012995,0.013565,0.016273,0.014139,0.015532,0.013730,0.015658,0.013279,0.013422,0.013541,0.013075,0.013300,0.013770,0.019153,0.019451,0.015103,0.012601,0.013062,0.013923,0.012650
ST OD,,N/A,0.046588,0.031363,0.038363,0.030869,0.031025,0.029916,0.031275,0.030952,0.030752,0.030713,0.028738,0.030504,0.031572,0.030220,0.031160,0.031078,0.034585,0.031539,0.036939,0.030394,0.030896,0.028279,0.030665,0.029520,0.031289,0.030580,0.031291,0.033636,0.030168,0.030625,0.029988,0.031671,0.029667,0.030516,0.030568,0.030809,0.031136,0.031052,0.029575,0.039366,0.029385,0.031555,0.037450,0.030613,0.031437,0.029359,0.033126,0.032618,0.030440,0.029845,0.031134,0.032128,0.030726,0.030258,0.031119,0.031396,0.032601,0.031038,0.029939,0.031684,0.029528,0.035157,0.030778,0.030892,0.030970,0.030020,0.029665,0.028879,0.029232,0.030339,0.030992,0.030821,0.030775,0.031062,0.028792,0.029757,0.030214,0.031304,0.031730,0.030479,0.038246,0.031308,0.036514,0.029639,0.030184,0.031316,0.029664,0.031176,0.031246,0.031178,0.031565,0.030560,0.030594,0.031195,0.030680,0.031084,0.030146,0.029997,0.031104,0.037990,0.031101,0.031121,0.030151,0.030769,0.029991,0.038377,0.031535,0.029031,0.031675,0.033259,0.030628,0.041653,0.030625,0.029786,0.031427,0.035355,0.031785,0.032292,0.030897,0.030885,0.031033,0.038684,0.032404,0.030540,0.030199,0.030477,0.030539,0.030773,0.035779,0.030856,0.031010,0.031270,0.029440,0.030856,0.029517,0.030575,0.030820,0.030351,0.031285,0.030764,0.030744,0.031159,0.029767,0.031223,0.038847,0.028661,0.031024,0.032757,0.031375,0.029833,0.030801,0.030387,0.031048,0.030020,0.031226,0.031125,0.035794,0.031507,0.031599,0.030300,0.031193,0.031209,0.032120,0.030601,0.041032,0.030755,0.031015,0.031404,0.032145,0.034534,0.030628,0.031636,0.030841,0.031063,0.030403,0.039523,0.030859,0.031072,0.031013,0.030479,0.033769,0.031070,0.030914,0.031553,0.030705,0.036195,0.031224,0.030361,0.031244,0.031154,0.034775,0.038788,0.035994,0.036254,0.030246,0.044366,0.033311,0.030504,0.030372,0.029450,0.030757,0.029841,0.031055,0.031256,0.031545,0.029518,0.031148,0.031077,0.031118
CS F,,m,0.02205,0.01468,0.01613,0.0147,0.01476,0.01372,0.01473,0.01467,0.01475,0.01468,0.01405,0.01454,0.01477,0.01426,0.01467,0.01441,0.01441,0.01468,0.01485,0.01459,0.01403,0.01427,0.01435,0.01418,0.01482,0.01463,0.01462,0.01434,0.01463,0.01409,0.01455,0.01454,0.01376,0.01459,0.01468,0.01464,0.01477,0.01429,0.01443,0.01504,0.0139,0.01473,0.01575,0.01472,0.01478,0.01455,0.01389,0.01474,0.01463,0.01405,0.0147,0.01406,0.01466,0.01461,0.01471,0.01482,0.01475,0.01466,0.01391,0.01479,0.0142,0.01468,0.01469,0.01459,0.01478,0.01459,0.01441,0.01401,0.01447,0.01372,0.01472,0.01365,0.01468,0.01469,0.01383,0.01422,0.01461,0.01475,0.01488,0.01463,0.01538,0.01472,0.01477,0.01425,0.0146,0.0148,0.01409,0.01458,0.01475,0.01477,0.01429,0.01386,0.01448,0.01427,0.01466,0.0144,0.01445,0.01459,0.01465,0.01479,0.01464,0.01466,0.0146,0.01461,0.01458,0.01505,0.01489,0.01383,0.01475,0.01478,0.01395,0.01466,0.01464,0.0146,0.01394,0.01508,0.01478,0.01479,0.01464,0.01476,0.01464,0.01441,0.01482,0.01443,0.01463,0.01465,0.01453,0.01479,0.01541,0.0147,0.01402,0.01472,0.01375,0.0146,0.01456,0.01377,0.01462,0.01456,0.01471,0.01467,0.01426,0.01478,0.01438,0.01469,0.01488,0.0137,0.01467,0.01512,0.01466,0.0145,0.01464,0.01439,0.01473,0.01408,0.01478,0.01467,0.01453,0.01465,0.01471,0.01372,0.01429,0.01472,0.0148,0.01413,0.01477,0.01452,0.0142,0.01491,0.01461,0.01482,0.01458,0.01466,0.01467,0.01412,0.01471,0.01586,0.01384,0.0144,0.01475,0.0147,0.01498,0.01469,0.01471,0.01472,0.0144,0.01469,0.01476,0.01459,0.01478,0.01429,0.01479,0.01577,0.01484,0.01512,0.01459,0.0159,0.01445,0.01455,0.01457,0.01432,0.01451,0.01453,0.01465,0.01466,0.01481,0.01402,0.01462,0.01461,0.01422
HT LX,,N/A,0.057276,0.045917,0.060353,0.048584,0.043131,0.035582,0.048791,0.045482,0.042769,0.043774,0.041445,0.051957,0.045925,0.041110,0.045338,0.038169,0.048378,0.050367,0.060114,0.051817,0.043383,0.038043,0.045855,0.037647,0.044646,0.043311,0.053508,0.040867,0.045855,0.039525,0.044428,0.041695,0.036037,0.045421,0.054773,0.055837,0.043133,0.041649,0.039727,0.068437,0.038508,0.056671,0.059878,0.048884,0.044587,0.040269,0.039563,0.053288,0.044426,0.039763,0.043897,0.040134,0.044385,0.044469,0.056955,0.044780,0.053900,0.064759,0.034386,0.047942,0.038076,0.058633,0.045488,0.044391,0.042639,0.043929,0.042999,0.034420,0.039850,0.033442,0.044254,0.033690,0.043468,0.044389,0.031424,0.037374,0.042920,0.044169,0.046918,0.044959,0.060990,0.045075,0.055655,0.043841,0.044683,0.044171,0.040409,0.052091,0.044938,0.044805,0.040607,0.032585,0.042530,0.042178,0.046300,0.042853,0.041170,0.043973,0.044652,0.063908,0.044566,0.045667,0.043763,0.045542,0.044493,0.064336,0.045015,0.032303,0.049718,0.054530,0.039682,0.062933,0.047990,0.041479,0.035943,0.058967,0.048119,0.051963,0.043279,0.045435,0.044339,0.045441,0.046914,0.048955,0.043093,0.043865,0.048789,0.043032,0.055433,0.042527,0.041013,0.045332,0.038589,0.059133,0.042027,0.032001,0.042971,0.042018,0.045418,0.045621,0.042942,0.044987,0.039782,0.045962,0.068080,0.030212,0.044897,0.046427,0.056391,0.041807,0.045379,0.064666,0.042934,0.034361,0.043467,0.044902,0.053782,0.050690,0.045270,0.034865,0.041545,0.045935,0.045417,0.043858,0.072217,0.052886,0.039484,0.045278,0.044566,0.057853,0.053407,0.048302,0.055666,0.036722,0.044246,0.063404,0.038317,0.045928,0.043097,0.044070,0.053665,0.044397,0.045108,0.044803,0.042751,0.064619,0.044053,0.045404,0.043950,0.039520,0.050891,0.063107,0.061203,0.061300,0.043995,0.076192,0.043883,0.042236,0.042413,0.041016,0.042881,0.043979,0.044772,0.046972,0.045825,0.035843,0.041984,0.050489,0.036723
ST UX,,N/A,0.035929,0.045528,0.048748,0.032626,0.041354,0.053235,0.037273,0.039918,0.044171,0.039861,0.048747,0.036560,0.042097,0.057954,0.037244,0.066557,0.038368,0.035875,0.048225,0.031953,0.045852,0.043035,0.038575,0.050505,0.044518,0.041303,0.036644,0.050096,0.027079,0.050175,0.044380,0.056294,0.046116,0.047848,0.028965,0.030589,0.035013,0.064986,0.044624,0.047347,0.069230,0.037707,0.045312,0.030248,0.037981,0.039081,0.038587,0.037570,0.034144,0.054911,0.039338,0.043086,0.049153,0.040876,0.036294,0.040688,0.037215,0.034611,0.070536,0.042452,0.045222,0.040826,0.038925,0.029061,0.040539,0.042879,0.043891,0.060523,0.046289,0.087776,0.048952,0.063202,0.036534,0.040106,0.094331,0.049733,0.048432,0.029729,0.044163,0.022678,0.049592,0.048453,0.048339,0.048564,0.041756,0.039463,0.050347,0.045261,0.044022,0.037691,0.050398,0.075627,0.050291,0.044011,0.034176,0.041155,0.051504,0.040434,0.036282,0.045011,0.047073,0.044117,0.038957,0.049804,0.035812,0.048843,0.041474,0.090453,0.038398,0.038587,0.048076,0.044423,0.026951,0.034131,0.046160,0.045764,0.039051,0.041003,0.067133,0.034651,0.034328,0.042817,0.038669,0.035644,0.030077,0.045396,0.045442,0.046003,0.049464,0.065040,0.044560,0.034576,0.042682,0.033308,0.037155,0.079126,0.034693,0.050281,0.045379,0.030885,0.046155,0.042347,0.047592,0.042738,0.045388,0.050999,0.047935,0.050255,0.034680,0.047110,0.028762,0.029011,0.040853,0.063616,0.033660,0.038143,0.041560,0.035780,0.033747,0.075397,0.061891,0.038889,0.048501,0.040560,0.043255,0.044039,0.068973,0.047128,0.050619,0.041810,0.035334,0.030840,0.035542,0.061741,0.036781,0.053660,0.040554,0.048442,0.030994,0.036866,0.044604,0.043530,0.031488,0.032233,0.055589,0.038186,0.039176,0.041219,0.039772,0.052774,0.050946,0.049962,0.045070,0.047415,0.043765,0.059941,0.046701,0.051705,0.047256,0.043309,0.069134,0.043927,0.034683,0.029758,0.041278,0.055565,0.066003,0.043080,0.059512
HT UX,,N/A,0.044683,0.030193,0.031672,0.034414,0.029231,0.023947,0.031094,0.031204,0.029554,0.030557,0.022199,0.031853,0.028521,0.026221,0.030850,0.027287,0.032022,0.028809,0.035668,0.038209,0.027490,0.022333,0.031586,0.024391,0.029136,0.029452,0.028957,0.030137,0.041226,0.027233,0.027918,0.029876,0.024646,0.028896,0.040479,0.031142,0.028304,0.027677,0.026388,0.038078,0.021858,0.030412,0.030443,0.042665,0.027794,0.026414,0.029288,0.028310,0.031200,0.024843,0.030059,0.029180,0.028396,0.029248,0.031731,0.029132,0.028787,0.033717,0.023781,0.028763,0.025732,0.035294,0.031439,0.030902,0.028540,0.028426,0.026980,0.021550,0.024250,0.023084,0.029273,0.024836,0.031450,0.031561,0.019473,0.025359,0.026889,0.028830,0.028992,0.043463,0.036930,0.029580,0.035487,0.025386,0.029396,0.028302,0.024569,0.030400,0.030379,0.030248,0.028459,0.024296,0.028218,0.029607,0.036558,0.030284,0.026756,0.028948,0.030420,0.037376,0.029577,0.029954,0.029055,0.028953,0.030089,0.037039,0.028211,0.020211,0.029209,0.028807,0.026878,0.040457,0.031819,0.029094,0.027655,0.031200,0.029973,0.029563,0.027882,0.035318,0.031479,0.035475,0.028170,0.034162,0.031605,0.029213,0.028697,0.028816,0.032074,0.028410,0.028349,0.029121,0.024726,0.030367,0.027783,0.023988,0.031830,0.026831,0.030465,0.039236,0.028942,0.030427,0.026324,0.031307,0.037676,0.020343,0.029534,0.030283,0.029639,0.026575,0.030851,0.036676,0.030065,0.024710,0.027928,0.031697,0.032764,0.028079,0.027456,0.023345,0.027738,0.030344,0.030804,0.029745,0.040508,0.029675,0.026719,0.029033,0.030352,0.029947,0.035324,0.028380,0.035673,0.026768,0.031422,0.037245,0.028211,0.029141,0.028952,0.031390,0.030059,0.030798,0.031371,0.027464,0.028078,0.037263,0.028446,0.029675,0.028165,0.028001,0.032123,0.034971,0.033061,0.031604,0.029272,0.044529,0.030511,0.027447,0.027938,0.026268,0.027000,0.027862,0.032218,0.029630,0.029555,0.023720,0.028502,0.031122,0.027031
HT Angle,,deg,67.81413,72.84155,75.21918,76.65548,72.68572,65.74934,74.45091,72.95289,74.32154,72.18693,65.8075,71.0391,71.42982,68.43996,74.91784,71.30207,81.19281,71.52811,79.5083,71.91578,68.24757,68.0218,70.37126,67.66495,71.83168,71.81852,71.65517,78.50494,74.02042,68.33088,69.83159,74.77216,65.79662,70.35029,78.05282,74.32669,71.74218,69.73344,69.78923,80.00808,65.41267,72.94253,72.07583,79.12238,71.34209,70.58951,75.33567,71.3898,71.85745,66.93818,74.15785,71.79436,71.38295,70.72204,75.8949,71.88215,71.56453,77.48465,66.8721,71.45488,67.96921,80.25525,71.95058,75.79116,71.92119,70.34309,69.12352,66.29036,70.06249,66.873,72.17175,67.68638,74.68576,75.33567,65.37917,68.21527,70.97866,71.87108,71.62983,80.32794,79.65953,72.84432,80.33167,67.57169,70.45047,71.57737,66.92817,71.17425,73.75075,73.78565,71.68843,68.59946,70.37806,70.80275,74.51297,71.45646,69.85897,70.42349,74.59634,81.36738,72.4738,71.91707,70.83961,70.74525,70.6306,79.52342,71.45752,65.43818,71.66883,71.54975,67.83567,87.16415,75.58485,71.22867,71.1436,74.4623,72.60418,71.80158,71.59523,77.24747,76.60975,86.37067,71.34486,70.76923,72.50777,71.31101,69.87199,73.03547,76.2107,71.95498,69.3533,71.82601,65.39359,73.42173,70.31998,68.30157,76.88522,71.19562,73.5199,77.8731,69.37411,74.61287,69.23842,74.01333,80.179,64.56007,71.81934,74.2177,71.93482,70.23513,74.56673,71.57355,74.33389,68.20339,71.51974,75.85867,81.15293,71.30009,71.21449,66.18431,70.11451,73.39339,76.50944,69.11448,83.91336,70.24153,69.66264,71.94615,74.39345,71.92927,71.78659,71.40586,75.34714,70.0943,71.81871,77.84503,69.25975,69.98108,72.3178,71.90211,71.92071,73.88061,75.44359,71.2639,69.76944,80.8683,71.67805,70.62569,71.55986,70.58548,77.57281,76.88327,77.73619,75.34192,70.64508,83.45328,76.13848,71.02033,71.09053,68.49305,70.94243,69.6756,76.70259,71.8978,72.84038,66.80557,71.70982,71.65889,71.01346
HT Length,,m,0.10363,0.12258,0.14387,0.12467,0.12284,0.10096,0.12419,0.12595,0.13184,0.13043,0.10245,0.12014,0.11867,0.11448,0.12024,0.12532,0.12503,0.11369,0.13581,0.1255,0.09994,0.12502,0.11729,0.11764,0.12422,0.12718,0.11292,0.12456,0.13062,0.11189,0.12123,0.12961,0.10488,0.12221,0.12552,0.11672,0.11569,0.11475,0.13137,0.14242,0.09771,0.12107,0.13441,0.1309,0.11465,0.13134,0.10987,0.11679,0.12584,0.10644,0.12092,0.11294,0.12572,0.12426,0.12458,0.12355,0.11776,0.12297,0.10904,0.12107,0.12106,0.13149,0.12809,0.11417,0.12149,0.1254,0.12266,0.11403,0.12858,0.10042,0.12829,0.09872,0.1304,0.12818,0.10753,0.12093,0.1258,0.11434,0.12622,0.12589,0.15019,0.12847,0.13464,0.10818,0.12522,0.11824,0.10726,0.11848,0.12666,0.12243,0.11767,0.10929,0.12395,0.11558,0.12864,0.1224,0.12444,0.12605,0.11733,0.13505,0.12334,0.12241,0.12528,0.12246,0.12436,0.1403,0.12283,0.10616,0.11863,0.12042,0.10644,0.13366,0.11762,0.13249,0.11336,0.13391,0.12416,0.12327,0.12764,0.13025,0.12066,0.12794,0.11968,0.12004,0.1303,0.13046,0.11319,0.1287,0.13724,0.13185,0.10741,0.11361,0.1001,0.11498,0.12871,0.10609,0.1258,0.1298,0.12565,0.12785,0.11497,0.12898,0.12565,0.12606,0.13713,0.10741,0.12813,0.13335,0.11512,0.12847,0.11461,0.11512,0.12514,0.11793,0.11264,0.12557,0.12734,0.11031,0.10886,0.09924,0.11492,0.12066,0.13506,0.10996,0.13615,0.11304,0.11388,0.129,0.12661,0.12708,0.12329,0.10969,0.12586,0.11551,0.13356,0.1597,0.10454,0.11338,0.11403,0.13277,0.13027,0.12889,0.121,0.10926,0.11935,0.13228,0.11663,0.12102,0.11668,0.11942,0.13294,0.15293,0.13382,0.13507,0.12867,0.17344,0.12309,0.1281,0.13042,0.12258,0.12243,0.1234,0.12411,0.11284,0.126,0.11261,0.12806,0.12238,0.12091
ST Length,,N/A,0.352980,0.363165,0.448386,0.365973,0.294075,0.594676,0.405334,0.324292,0.402483,0.318682,0.422286,0.438445,0.348775,0.503710,0.289752,0.514040,0.546897,0.311263,0.596014,0.416677,0.555561,0.378001,0.608360,0.532447,0.365264,0.278566,0.309239,0.567833,0.325752,0.578775,0.364348,0.548839,0.621433,0.428276,0.373631,0.313646,0.222373,0.528932,0.487115,0.607385,0.488393,0.396953,0.408396,0.422656,0.267483,0.297669,0.500739,0.349568,0.244825,0.505099,0.267692,0.501793,0.396790,0.325347,0.429770,0.360080,0.354484,0.430940,0.568078,0.381980,0.551058,0.563625,0.343443,0.158883,0.269406,0.360088,0.449532,0.544176,0.365048,0.523404,0.422270,0.504057,0.269669,0.304018,0.586464,0.585590,0.372713,0.237674,0.403914,0.236299,0.582038,0.476524,0.620447,0.442989,0.367835,0.290717,0.492509,0.459593,0.383306,0.333510,0.503781,0.504425,0.506103,0.528960,0.346904,0.548129,0.502105,0.342466,0.233980,0.612326,0.312377,0.324213,0.291480,0.434219,0.300775,0.605726,0.327194,0.580300,0.361829,0.373080,0.579859,0.703748,0.265071,0.252048,0.502392,0.463816,0.409153,0.413561,0.463373,0.392369,0.232895,0.654351,0.337274,0.572512,0.225499,0.426014,0.367390,0.384137,0.489476,0.474003,0.538153,0.258807,0.614258,0.325384,0.290537,0.501843,0.169769,0.467944,0.379220,0.311867,0.569694,0.422267,0.506996,0.369933,0.589938,0.624848,0.464608,0.460831,0.332150,0.446420,0.213562,0.454252,0.288426,0.592464,0.207537,0.299541,0.573041,0.281373,0.234420,0.538047,0.519313,0.344233,0.489805,0.632808,0.664482,0.417282,0.517219,0.415391,0.529865,0.424576,0.447268,0.254853,0.418498,0.505449,0.366498,0.506598,0.507579,0.497174,0.185806,0.343118,0.429886,0.341444,0.292833,0.223443,0.507532,0.553235,0.266448,0.330118,0.265579,0.518933,0.585750,0.491465,0.509105,0.489384,0.443324,0.711944,0.532956,0.491026,0.482939,0.475287,0.491861,0.402009,0.269532,0.258080,0.407423,0.573190,0.507461,0.460962,0.508155
BB Length,,m,0.06807,0.06771,0.06735,0.06629,0.06696,0.08356,0.06699,0.06779,0.06735,0.06786,0.08168,0.06856,0.06746,0.07631,0.06655,0.06712,0.06633,0.06634,0.06763,0.06774,0.07893,0.07088,0.07001,0.07601,0.06754,0.06773,0.06649,0.06601,0.06707,0.07694,0.0707,0.06687,0.08233,0.07092,0.06601,0.06556,0.06616,0.07325,0.06927,0.06766,0.08401,0.06678,0.0674,0.06645,0.06663,0.06808,0.06639,0.06683,0.06759,0.08072,0.06663,0.06754,0.0684,0.06877,0.06695,0.06719,0.06665,0.06635,0.07786,0.06764,0.07461,0.06695,0.06802,0.06505,0.06676,0.06902,0.07273,0.07842,0.06832,0.07867,0.06792,0.07797,0.06725,0.06714,0.07991,0.07396,0.06833,0.06545,0.06772,0.06497,0.0675,0.06804,0.06733,0.07812,0.06907,0.06687,0.08025,0.06898,0.0676,0.06678,0.06779,0.06959,0.07026,0.06886,0.06741,0.068,0.07102,0.06892,0.06619,0.06708,0.06755,0.06789,0.06849,0.07004,0.06864,0.06777,0.06711,0.08049,0.06688,0.06691,0.07827,0.06612,0.06502,0.06784,0.06724,0.06761,0.06705,0.06742,0.06786,0.06683,0.06597,0.06555,0.06685,0.06889,0.06725,0.06857,0.07159,0.06717,0.06768,0.06748,0.07357,0.06604,0.08393,0.06604,0.06853,0.07087,0.06614,0.06832,0.06772,0.06629,0.07389,0.06762,0.07187,0.06773,0.06739,0.08124,0.06848,0.06735,0.06615,0.06895,0.06514,0.06779,0.06683,0.07211,0.06591,0.06684,0.06696,0.06628,0.06593,0.08203,0.07172,0.06689,0.06736,0.07404,0.06671,0.07028,0.07176,0.06745,0.06775,0.06735,0.06808,0.06546,0.06725,0.06853,0.06808,0.06779,0.0712,0.07357,0.06551,0.06799,0.06769,0.06759,0.06584,0.0657,0.07309,0.06658,0.06677,0.06893,0.06683,0.06871,0.06773,0.06772,0.06767,0.06803,0.06906,0.0675,0.06746,0.06866,0.0686,0.07386,0.06862,0.07115,0.06633,0.06533,0.06726,0.07809,0.06771,0.06866,0.06713
