Design Study 1
Scenarios/Iterations:, 240
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200,Scenario 201,Scenario 202,Scenario 203,Scenario 204,Scenario 205,Scenario 206,Scenario 207,Scenario 208,Scenario 209,Scenario 210,Scenario 211,Scenario 212,Scenario 213,Scenario 214,Scenario 215,Scenario 216,Scenario 217,Scenario 218,Scenario 219,Scenario 220,Scenario 221,Scenario 222,Scenario 223,Scenario 224,Scenario 225,Scenario 226,Scenario 227,Scenario 228,Scenario 229,Scenario 230,Scenario 231,Scenario 232,Scenario 233,Scenario 234,Scenario 235,Scenario 236,Scenario 237,Scenario 238,Scenario 239,Scenario 240
CS OD,,N/A,0.022175,0.025513,0.028648,0.019675,0.021936,0.022661,0.020006,0.025026,0.023651,0.018999,0.021427,0.029154,0.021121,0.023527,0.022496,0.023444,0.018637,0.032297,0.023852,0.022512,0.023135,0.021342,0.022611,0.020147,0.037176,0.032209,0.020645,0.021672,0.021353,0.022065,0.022606,0.032659,0.019986,0.023481,0.020561,0.040109,0.021110,0.034148,0.021025,0.021449,0.023624,0.021768,0.021233,0.022819,0.020379,0.029612,0.024260,0.023722,0.022251,0.023967,0.021525,0.024017,0.019557,0.020562,0.026194,0.022694,0.019529,0.024621,0.019582,0.027090,0.022098,0.023536,0.033247,0.024811,0.028692,0.023406,0.020979,0.023117,0.020367,0.023723,0.022219,0.024217,0.021826,0.040269,0.024443,0.024455,0.023541,0.025509,0.023575,0.022594,0.034163,0.026667,0.022202,0.025252,0.022080,0.019441,0.022577,0.022815,0.033095,0.037504,0.020282,0.019116,0.030459,0.022428,0.022798,0.026452,0.020474,0.022935,0.022684,0.021053,0.027929,0.035351,0.023304,0.022112,0.022725,0.021380,0.022216,0.022049,0.025391,0.028770,0.021799,0.030048,0.023562,0.022915,0.024371,0.023521,0.023731,0.030682,0.025039,0.020958,0.023080,0.026365,0.039988,0.019696,0.022043,0.018152,0.021759,0.022751,0.021324,0.022513,0.021317,0.039464,0.022954,0.020931,0.023038,0.023552,0.024774,0.022670,0.021335,0.021059,0.034204,0.029324,0.022980,0.022391,0.020599,0.021553,0.022852,0.020545,0.030432,0.021373,0.022747,0.020994,0.023138,0.020123,0.023208,0.022613,0.021420,0.023414,0.021961,0.018648,0.022523,0.020505,0.030749,0.036136,0.028476,0.019738,0.020511,0.023142,0.022349,0.022388,0.022013,0.021953,0.021741,0.023004,0.020199,0.019760,0.029293,0.024055,0.023061,0.021173,0.036954,0.023265,0.023188,0.021654,0.018601,0.019450,0.022574,0.022709,0.020398,0.021463,0.022796,0.022340,0.023967,0.024521,0.031857,0.023336,0.021857,0.023255,0.022807,0.020418,0.023507,0.019856,0.022617,0.021870,0.021240,0.023460,0.034114,0.022032,0.022380,0.023753,0.030395,0.026049,0.021644,0.020545,0.022818,0.025845,0.035522,0.020443,0.030616,0.021942,0.023591,0.026854,0.021251,0.024255,0.022681,0.023490,0.023525,0.022768,0.023060,0.024375,0.027107,0.030213,0.034211,0.022209,0.027587,0.019994,0.022488,0.021634,0.036577,0.025096,0.023004
SS OD,,N/A,0.013269,0.015847,0.016197,0.012764,0.012993,0.012600,0.012614,0.015591,0.013918,0.012080,0.012640,0.016098,0.012873,0.013807,0.013048,0.013635,0.012286,0.016952,0.015038,0.013273,0.013591,0.012456,0.012686,0.012266,0.018409,0.017814,0.012654,0.013289,0.012742,0.013277,0.013675,0.013977,0.012673,0.013164,0.012881,0.021042,0.012814,0.019218,0.012486,0.011945,0.014936,0.012512,0.012874,0.013470,0.012582,0.015459,0.014026,0.013905,0.012801,0.013795,0.013016,0.013941,0.012752,0.012555,0.015259,0.013603,0.012570,0.013665,0.012395,0.016362,0.012664,0.014065,0.019123,0.013799,0.014838,0.015700,0.012711,0.013980,0.012177,0.014049,0.013025,0.013906,0.012551,0.022155,0.014172,0.014027,0.014108,0.014127,0.013737,0.013379,0.018501,0.014579,0.013392,0.014797,0.012876,0.012392,0.012835,0.013345,0.014578,0.019528,0.012760,0.012439,0.016661,0.013565,0.013813,0.013609,0.012784,0.013263,0.013060,0.012955,0.015994,0.019989,0.013638,0.013101,0.014004,0.012992,0.013368,0.013247,0.014166,0.016891,0.013019,0.018568,0.013781,0.013407,0.014335,0.015457,0.013898,0.015959,0.014370,0.012460,0.013446,0.016855,0.020672,0.012018,0.013160,0.012113,0.013107,0.013178,0.012572,0.012948,0.012845,0.021042,0.013404,0.012955,0.014796,0.013983,0.014112,0.013146,0.012932,0.013234,0.018050,0.013739,0.013680,0.013100,0.012801,0.012304,0.013610,0.012836,0.017693,0.012706,0.013220,0.012828,0.013540,0.012537,0.013444,0.013946,0.013263,0.013168,0.012527,0.012175,0.012592,0.012910,0.015896,0.018903,0.016415,0.011855,0.012318,0.013581,0.012772,0.013377,0.012447,0.013261,0.013122,0.013997,0.012695,0.012391,0.015224,0.014099,0.013295,0.012400,0.020572,0.013869,0.012996,0.013116,0.012220,0.012228,0.012999,0.013130,0.013003,0.013208,0.012732,0.014030,0.014022,0.013788,0.017141,0.013963,0.013177,0.013426,0.013602,0.012477,0.013492,0.012410,0.013293,0.013380,0.012449,0.013453,0.019055,0.012725,0.013107,0.013935,0.016174,0.013701,0.013178,0.011793,0.013672,0.018410,0.019743,0.011774,0.017550,0.013321,0.013684,0.015362,0.012653,0.013948,0.013567,0.013892,0.013901,0.013595,0.012732,0.013510,0.014674,0.018129,0.019630,0.013337,0.014066,0.012593,0.012716,0.012779,0.019872,0.013987,0.013903
ST OD,,N/A,0.030468,0.031068,0.037370,0.040611,0.041144,0.032693,0.042144,0.030425,0.032055,0.046846,0.038623,0.034311,0.044670,0.031615,0.041176,0.044724,0.039303,0.031335,0.030857,0.031624,0.031695,0.038720,0.031805,0.040188,0.031843,0.031027,0.031835,0.048654,0.035206,0.042482,0.035735,0.031313,0.037926,0.031526,0.039512,0.030723,0.039065,0.031538,0.036850,0.038490,0.030499,0.038149,0.046014,0.031233,0.040007,0.033400,0.031845,0.041615,0.037757,0.033684,0.041186,0.032372,0.046121,0.045073,0.031581,0.032230,0.045063,0.033209,0.032895,0.031205,0.038041,0.031340,0.031337,0.042353,0.033275,0.030780,0.042153,0.031361,0.036942,0.031475,0.039773,0.035213,0.036414,0.031454,0.031435,0.031462,0.033987,0.032550,0.035404,0.031662,0.030913,0.038098,0.042627,0.031329,0.039281,0.043188,0.035023,0.039249,0.030980,0.031300,0.039289,0.040867,0.037250,0.030870,0.031688,0.032700,0.038790,0.032973,0.033165,0.038056,0.031520,0.030592,0.032003,0.031618,0.031480,0.040268,0.040153,0.039305,0.032178,0.030833,0.042907,0.030503,0.031581,0.037793,0.031597,0.030585,0.042148,0.036260,0.034336,0.031882,0.032956,0.030669,0.034220,0.041125,0.044402,0.040068,0.045466,0.033184,0.039328,0.031756,0.041174,0.030887,0.043300,0.044542,0.030143,0.031258,0.031494,0.032453,0.035422,0.045829,0.031044,0.031402,0.031537,0.031598,0.042549,0.033498,0.043724,0.038555,0.030752,0.033626,0.031439,0.036321,0.040110,0.033545,0.034666,0.030289,0.038309,0.034167,0.034184,0.041992,0.034799,0.036456,0.037142,0.038232,0.031474,0.034856,0.034118,0.031782,0.035007,0.050139,0.034773,0.038462,0.038320,0.031172,0.045518,0.046790,0.033378,0.046337,0.033068,0.039413,0.030347,0.032144,0.038293,0.038608,0.045966,0.034661,0.031234,0.036027,0.038704,0.039936,0.034707,0.030973,0.036671,0.031186,0.036315,0.030932,0.040618,0.034638,0.031046,0.047236,0.033879,0.033020,0.031413,0.031595,0.037777,0.031307,0.032561,0.041633,0.032838,0.031227,0.031275,0.031290,0.047050,0.031682,0.039408,0.030193,0.030343,0.033405,0.031051,0.043600,0.045331,0.031659,0.033121,0.044544,0.031530,0.031351,0.031418,0.039984,0.034184,0.031649,0.032854,0.031019,0.031368,0.049223,0.034029,0.041809,0.034636,0.046208,0.031455,0.033530,0.031287
CS F,,m,0.01483,0.01462,0.01473,0.01479,0.01515,0.01474,0.01489,0.01462,0.01486,0.01482,0.01535,0.01483,0.01489,0.01484,0.01498,0.01487,0.01469,0.0147,0.01441,0.01484,0.01478,0.0155,0.01475,0.01521,0.01447,0.01454,0.0147,0.01469,0.01501,0.01484,0.01481,0.01444,0.01487,0.01468,0.01484,0.01444,0.01499,0.01463,0.01476,0.01469,0.01465,0.01526,0.01483,0.01486,0.01476,0.01472,0.01482,0.01481,0.01485,0.01457,0.01507,0.01476,0.0147,0.01492,0.01457,0.01478,0.01482,0.01473,0.01463,0.01467,0.01469,0.01459,0.01459,0.0147,0.01481,0.01438,0.01486,0.0147,0.01502,0.01454,0.01525,0.01478,0.01477,0.01451,0.01472,0.01483,0.01465,0.01476,0.01483,0.01477,0.01468,0.01481,0.01482,0.01454,0.01537,0.01487,0.01481,0.01494,0.01447,0.01442,0.01483,0.01477,0.01473,0.01476,0.01475,0.01464,0.01489,0.01484,0.01492,0.01488,0.0145,0.01459,0.01479,0.0149,0.01462,0.01506,0.01486,0.01492,0.01473,0.0144,0.01506,0.01434,0.01474,0.01522,0.01468,0.01442,0.01485,0.01539,0.01525,0.01473,0.01487,0.01454,0.01461,0.01455,0.01477,0.01474,0.01478,0.01485,0.01539,0.01484,0.01506,0.01455,0.01508,0.01485,0.01456,0.01476,0.01477,0.01498,0.01499,0.01466,0.01454,0.01452,0.01464,0.01484,0.01482,0.01497,0.01484,0.0148,0.01465,0.01483,0.01487,0.01477,0.01509,0.01476,0.01474,0.01466,0.0148,0.01488,0.01488,0.01485,0.01477,0.01484,0.01463,0.01461,0.01444,0.01462,0.01479,0.01485,0.01513,0.01483,0.01468,0.01502,0.01512,0.01452,0.01481,0.01487,0.01477,0.01472,0.01485,0.01463,0.01436,0.01477,0.01456,0.01504,0.01475,0.01473,0.01466,0.01482,0.01476,0.01482,0.01472,0.01455,0.0148,0.01467,0.01466,0.01462,0.01494,0.01486,0.01483,0.01501,0.01482,0.0146,0.01487,0.01475,0.01478,0.01469,0.01461,0.01465,0.01507,0.0148,0.01473,0.01464,0.01476,0.01465,0.01477,0.01412,0.01447,0.01478,0.01459,0.01484,0.01487,0.01479,0.01482,0.01484,0.01472,0.01478,0.01468,0.01487,0.0147,0.0147,0.01464,0.01464,0.01458,0.01482,0.01474,0.01488,0.01481,0.01483,0.01463,0.01458,0.01453
HT LX,,N/A,0.071065,0.046422,0.053056,0.041831,0.052709,0.055618,0.043543,0.046348,0.054755,0.043015,0.046390,0.051056,0.046167,0.053341,0.061874,0.061668,0.041799,0.051130,0.044090,0.045358,0.044388,0.055622,0.065637,0.044648,0.078988,0.043641,0.045001,0.047404,0.049010,0.047432,0.046065,0.073795,0.043098,0.055177,0.044727,0.045004,0.045043,0.065976,0.049089,0.059088,0.045361,0.045820,0.049015,0.051535,0.045373,0.043437,0.046631,0.066677,0.061735,0.038234,0.047195,0.054362,0.043143,0.045468,0.042141,0.043921,0.042756,0.057052,0.043770,0.049510,0.054511,0.044712,0.066991,0.067072,0.045127,0.039018,0.046180,0.043863,0.043320,0.039735,0.052534,0.058008,0.055411,0.059940,0.045650,0.052616,0.045648,0.057913,0.051915,0.045809,0.058345,0.048554,0.051539,0.045678,0.052180,0.042760,0.057300,0.045602,0.075012,0.081213,0.044301,0.042320,0.054756,0.043561,0.043628,0.060484,0.044324,0.043782,0.043757,0.044470,0.042895,0.052674,0.050430,0.043698,0.041275,0.046390,0.045629,0.052362,0.060075,0.044526,0.051681,0.041465,0.050998,0.061497,0.044876,0.043598,0.060383,0.042150,0.043846,0.047321,0.045294,0.057157,0.058143,0.044776,0.052072,0.040490,0.050487,0.046545,0.046126,0.051068,0.047289,0.049948,0.063179,0.045428,0.041512,0.045326,0.047347,0.051183,0.045518,0.045042,0.071081,0.071273,0.044720,0.051019,0.045245,0.054335,0.055742,0.044956,0.049030,0.051639,0.051775,0.046178,0.060707,0.044444,0.051067,0.042780,0.043500,0.040432,0.044064,0.041113,0.058571,0.043849,0.068660,0.068661,0.042251,0.045461,0.046429,0.045924,0.046031,0.054412,0.053108,0.050027,0.049087,0.039777,0.044598,0.043935,0.052643,0.055808,0.043853,0.049190,0.045805,0.045567,0.044845,0.046727,0.041907,0.043964,0.045491,0.056458,0.043237,0.046327,0.066465,0.040477,0.065011,0.048725,0.069825,0.058509,0.050659,0.045451,0.046133,0.045015,0.044597,0.044412,0.045593,0.041092,0.052540,0.047918,0.072140,0.053186,0.044558,0.056102,0.050230,0.054765,0.048988,0.047927,0.051594,0.039563,0.050007,0.052325,0.067113,0.049651,0.063129,0.047078,0.043866,0.063638,0.045006,0.052956,0.045453,0.054608,0.057294,0.063340,0.058446,0.059314,0.067868,0.052186,0.042832,0.043726,0.058560,0.053925,0.057504,0.038692,0.039546
ST UX,,N/A,0.047435,0.042579,0.059614,0.045333,0.034101,0.035658,0.036593,0.040585,0.041046,0.030518,0.034863,0.063595,0.034131,0.041373,0.033354,0.039452,0.036355,0.061622,0.044030,0.046730,0.042427,0.029311,0.036428,0.031909,0.047372,0.048913,0.042300,0.039024,0.035737,0.039743,0.047053,0.044050,0.039650,0.039460,0.037556,0.079293,0.040163,0.048303,0.032109,0.029856,0.040695,0.039145,0.032815,0.040586,0.032798,0.086800,0.048765,0.038032,0.033787,0.111347,0.035829,0.042307,0.038296,0.031900,0.067525,0.042424,0.037353,0.041589,0.039383,0.044283,0.034824,0.043845,0.047086,0.042082,0.075210,0.044534,0.032905,0.043481,0.041049,0.049749,0.035357,0.041407,0.032504,0.068955,0.045441,0.042813,0.049480,0.043420,0.045364,0.041560,0.049291,0.072957,0.039144,0.041322,0.034316,0.035175,0.035570,0.055560,0.044726,0.047010,0.037044,0.036939,0.062234,0.039720,0.043773,0.041709,0.037493,0.048609,0.053129,0.043700,0.071664,0.050131,0.040839,0.039537,0.046692,0.036142,0.048025,0.037092,0.043718,0.046385,0.034172,0.045635,0.042839,0.035266,0.046497,0.041675,0.042348,0.181388,0.123770,0.036834,0.049053,0.042787,0.076406,0.030803,0.036571,0.037022,0.035813,0.038595,0.034525,0.036914,0.034186,0.074523,0.033948,0.037003,0.036655,0.041838,0.046566,0.038502,0.038766,0.041500,0.047103,0.043062,0.042338,0.039072,0.034841,0.033718,0.040563,0.036696,0.046214,0.035568,0.038539,0.035121,0.037681,0.039430,0.037798,0.037652,0.052167,0.116549,0.045071,0.037304,0.034817,0.040740,0.043586,0.048951,0.075621,0.030855,0.035882,0.040770,0.040468,0.036638,0.033773,0.038146,0.036935,0.045516,0.034361,0.032198,0.049022,0.046528,0.050457,0.032999,0.046057,0.043376,0.041444,0.037426,0.034005,0.036253,0.038015,0.036919,0.043648,0.038638,0.037004,0.042756,0.041044,0.041541,0.044819,0.041528,0.036587,0.049179,0.040836,0.030974,0.052606,0.036737,0.040632,0.040297,0.031063,0.039135,0.045523,0.035124,0.039265,0.042644,0.051052,0.042089,0.036912,0.031356,0.043722,0.043753,0.044956,0.031540,0.045901,0.038976,0.039733,0.053992,0.046865,0.041084,0.041844,0.042912,0.043633,0.040750,0.036784,0.041432,0.042457,0.046513,0.047644,0.037444,0.084668,0.035805,0.035705,0.031256,0.063441,0.084670,0.046410
HT UX,,N/A,0.028008,0.045351,0.045246,0.042768,0.056050,0.051213,0.049471,0.040273,0.039868,0.061071,0.045663,0.038142,0.059981,0.037583,0.068085,0.069081,0.043748,0.032693,0.038172,0.031143,0.031743,0.057408,0.067667,0.048690,0.062438,0.031530,0.031363,0.067668,0.040462,0.054273,0.037787,0.062622,0.041172,0.045891,0.046230,0.030731,0.043729,0.047764,0.047563,0.064028,0.037732,0.042304,0.065027,0.044465,0.050571,0.029894,0.031307,0.072685,0.066949,0.028933,0.052057,0.046010,0.057275,0.060416,0.030413,0.042191,0.054059,0.048829,0.032263,0.042700,0.053998,0.042389,0.049677,0.073925,0.031116,0.030808,0.055866,0.036053,0.033788,0.029850,0.051813,0.046103,0.051696,0.048473,0.031863,0.037120,0.038910,0.048344,0.038891,0.042247,0.038334,0.043747,0.056139,0.049051,0.050910,0.051658,0.052364,0.041451,0.060985,0.064091,0.045757,0.046868,0.046161,0.035833,0.043407,0.053517,0.044744,0.031901,0.031042,0.040079,0.031684,0.034798,0.045697,0.038698,0.040300,0.049992,0.044982,0.050075,0.052860,0.033160,0.058870,0.030341,0.037989,0.057121,0.044307,0.037847,0.061385,0.028984,0.030370,0.034116,0.040594,0.053296,0.049374,0.052838,0.062740,0.043753,0.063424,0.044969,0.047095,0.042869,0.053229,0.033805,0.073352,0.057451,0.034184,0.033642,0.031668,0.035985,0.036739,0.058876,0.052035,0.061710,0.043809,0.034813,0.054153,0.047937,0.060854,0.045268,0.034249,0.038202,0.045913,0.042969,0.059125,0.034295,0.046996,0.036655,0.038664,0.031478,0.031506,0.047116,0.057464,0.039167,0.062279,0.061054,0.031750,0.040668,0.037489,0.038084,0.036232,0.076438,0.051750,0.046566,0.046581,0.031263,0.059090,0.061431,0.039906,0.067571,0.031019,0.052734,0.033986,0.046243,0.043501,0.045567,0.056563,0.038288,0.042866,0.048884,0.041432,0.049033,0.069822,0.034412,0.061855,0.038904,0.061814,0.059358,0.052318,0.032482,0.039751,0.064667,0.031307,0.033006,0.038808,0.038663,0.052250,0.041022,0.057224,0.059703,0.038078,0.043692,0.031736,0.043883,0.065236,0.041311,0.049039,0.032342,0.036290,0.044829,0.051812,0.057553,0.071753,0.031786,0.030646,0.070867,0.043552,0.043905,0.037521,0.051813,0.055039,0.055588,0.053683,0.043004,0.050175,0.072920,0.030063,0.050001,0.054752,0.069275,0.042845,0.028305,0.031126
HT Angle,,deg,74.27045,69.93564,66.87175,68.20198,71.65118,71.43379,70.4672,70.10396,71.41595,71.07219,71.54168,66.47641,71.1612,70.9601,71.6903,71.52572,71.33291,66.64849,69.81669,70.21797,71.12814,72.27919,71.46814,71.60044,69.26252,65.15703,71.37094,70.78955,72.28018,70.27194,68.76316,69.17562,70.78626,70.25023,71.52002,62.82357,70.03917,69.24208,71.80283,71.29527,70.74437,71.18496,71.31603,71.89345,71.65541,64.32633,69.20596,71.4574,71.64386,63.72213,71.29499,71.19048,70.43317,71.22288,67.09715,74.226,70.14119,70.83652,71.30729,69.67582,71.66549,70.7326,69.6835,71.26416,65.53661,68.82006,71.55661,71.60397,71.05057,67.22731,71.37722,70.7396,71.70313,65.14778,69.84901,70.77713,66.77172,71.17369,69.25278,71.71038,67.89917,65.10655,71.41697,69.08029,71.56207,70.77025,71.66853,66.49687,69.30914,69.22225,71.54566,71.20153,66.45011,71.94701,73.05011,70.38656,71.36047,70.76534,69.74233,69.37613,66.76477,66.80306,71.71673,74.56491,71.35787,71.52121,67.41791,71.75801,71.38931,68.59571,71.46143,66.77839,69.76146,72.1831,70.36718,70.0604,71.1425,57.57027,62.96233,71.86899,71.39471,70.78151,64.5739,71.3482,71.37898,70.94175,71.32814,71.88335,71.41882,71.56379,71.57905,64.10498,71.73669,70.88077,70.36633,71.13617,69.11001,72.35305,71.62349,70.57107,69.36558,70.26997,71.10258,71.56651,71.4545,71.80744,71.29445,71.67862,68.63049,72.32269,71.63587,71.86041,71.84252,71.66209,70.96958,71.32356,66.41783,66.89612,71.56794,70.24356,71.49799,71.03633,69.93978,68.31376,66.25028,71.65501,71.90872,71.94285,71.87515,70.38749,71.62144,71.65975,71.74136,69.84833,71.03092,70.78212,68.14661,68.72871,69.52818,71.5992,66.14976,71.96,66.60307,71.37889,70.89566,71.64826,70.35772,71.9048,69.68104,71.52222,71.36724,71.72671,71.55347,69.67319,70.2245,71.89486,71.60138,68.66138,71.93227,70.50099,67.95577,71.3733,73.59088,74.87043,71.71611,70.23864,69.97035,71.50833,74.23778,71.31843,68.03572,69.43421,71.10407,71.65781,70.58211,67.96257,67.08409,71.64421,70.3275,71.13976,71.49917,66.97419,70.8634,71.30539,71.59692,71.80809,70.42039,71.46447,71.32471,71.16165,70.39606,69.76133,69.39449,70.28901,63.96052,71.11741,71.58927,71.39244,66.52169,63.55455,69.72712
HT Length,,m,0.11925,0.09381,0.1083,0.12636,0.14637,0.1318,0.13393,0.10521,0.12634,0.14607,0.15133,0.10646,0.13436,0.12901,0.14165,0.12952,0.15148,0.10374,0.10736,0.13935,0.12699,0.19899,0.12714,0.17352,0.09803,0.07474,0.1594,0.127,0.18129,0.12954,0.1267,0.10309,0.14051,0.12358,0.1452,0.06299,0.13272,0.1038,0.14751,0.14502,0.10391,0.13434,0.13453,0.13105,0.15129,0.09299,0.12221,0.11943,0.13669,0.09605,0.13568,0.11653,0.12998,0.13833,0.10464,0.14276,0.13139,0.12458,0.1466,0.09848,0.1324,0.12144,0.09949,0.12168,0.09852,0.09312,0.15333,0.12784,0.17597,0.09602,0.1351,0.11949,0.14522,0.07075,0.12394,0.12522,0.11419,0.11548,0.11971,0.13321,0.09835,0.10267,0.1332,0.08313,0.13588,0.13646,0.13685,0.11485,0.10041,0.09091,0.15029,0.1465,0.1043,0.11925,0.13491,0.12019,0.14717,0.1349,0.13552,0.13091,0.10651,0.08457,0.11995,0.1334,0.12714,0.141,0.12059,0.14297,0.11244,0.10186,0.13646,0.07775,0.12528,0.13576,0.12542,0.10368,0.12677,0.08349,0.10625,0.14681,0.16184,0.09296,0.08008,0.13277,0.13206,0.15245,0.13257,0.12533,0.14497,0.13591,0.14942,0.07146,0.12883,0.13215,0.09175,0.11973,0.12182,0.15876,0.1589,0.12768,0.09978,0.11076,0.12826,0.13655,0.14016,0.18908,0.12989,0.1498,0.0978,0.16592,0.13331,0.14773,0.13413,0.1647,0.11471,0.10362,0.11917,0.12796,0.17012,0.13605,0.13557,0.14067,0.10296,0.09733,0.10243,0.1416,0.18141,0.12792,0.15363,0.12288,0.13171,0.13913,0.14853,0.11003,0.13404,0.13402,0.10658,0.11635,0.1291,0.13278,0.07544,0.13566,0.08777,0.13695,0.13642,0.16937,0.12214,0.13535,0.13111,0.13623,0.12882,0.11925,0.1224,0.12071,0.10665,0.10544,0.13714,0.12046,0.12706,0.13124,0.11464,0.13627,0.13213,0.13353,0.1527,0.12472,0.10253,0.12981,0.13936,0.1238,0.1095,0.11788,0.13031,0.13285,0.12972,0.08197,0.08069,0.17768,0.10397,0.13167,0.12787,0.1124,0.16667,0.12297,0.12806,0.12099,0.12537,0.13377,0.12803,0.12277,0.10126,0.10072,0.09758,0.12374,0.08913,0.13965,0.13974,0.13685,0.08685,0.08207,0.11196
ST Length,,N/A,0.434978,0.130407,0.409795,0.521184,0.632728,0.506771,0.619341,0.322968,0.428411,0.766346,0.577405,0.372238,0.653046,0.467611,0.507835,0.570899,0.715500,0.338871,0.446183,0.492717,0.410217,0.576144,0.423144,0.692849,0.290392,0.075724,0.523482,0.681452,0.628528,0.558959,0.486784,0.339124,0.620487,0.468447,0.667845,0.060269,0.534478,0.320832,0.648935,0.579266,0.221095,0.486048,0.682555,0.433004,0.702033,0.272887,0.427825,0.419652,0.481042,0.375816,0.611439,0.327772,0.687085,0.689125,0.369824,0.500203,0.647330,0.469527,0.571342,0.204319,0.586911,0.500209,0.271505,0.462832,0.305808,0.223308,0.688730,0.482746,0.616547,0.259981,0.528516,0.415911,0.593343,0.115226,0.452264,0.442551,0.435337,0.323508,0.434853,0.504139,0.292667,0.391355,0.642983,0.057271,0.507659,0.676249,0.516807,0.448559,0.303292,0.229430,0.676728,0.705238,0.385388,0.275176,0.510263,0.445359,0.644150,0.499686,0.502338,0.507538,0.446528,0.199011,0.311117,0.348117,0.493021,0.636216,0.485367,0.634813,0.276347,0.393377,0.638112,0.153632,0.458481,0.491031,0.585685,0.383858,0.505319,0.274236,0.381501,0.550519,0.669943,0.129039,0.201799,0.697050,0.669348,0.708234,0.680469,0.334358,0.566682,0.509200,0.659570,0.114526,0.481526,0.642412,0.109917,0.359279,0.427147,0.524949,0.588652,0.661473,0.285391,0.370284,0.540621,0.505644,0.695830,0.565155,0.606003,0.673906,0.264937,0.589788,0.468623,0.639056,0.513668,0.603058,0.327682,0.164400,0.478285,0.590447,0.556215,0.666546,0.503044,0.601835,0.301897,0.319797,0.442554,0.628790,0.617004,0.382200,0.496680,0.571759,0.548826,0.608682,0.625682,0.332124,0.690801,0.687524,0.343818,0.486406,0.473142,0.648018,0.200507,0.662042,0.249373,0.590009,0.753804,0.646145,0.472758,0.559494,0.557978,0.644594,0.444212,0.399419,0.401488,0.438243,0.327149,0.158376,0.634036,0.425540,0.383837,0.625927,0.388927,0.556143,0.369066,0.409816,0.646782,0.464542,0.293470,0.635445,0.408799,0.416571,0.359014,0.428009,0.679822,0.573242,0.551294,0.303483,0.202523,0.623895,0.290026,0.627956,0.540893,0.391416,0.516902,0.491211,0.499389,0.336419,0.476146,0.594792,0.500971,0.430380,0.219221,0.270768,0.263959,0.579565,0.249222,0.669537,0.502419,0.680393,0.220137,0.218257,0.352529
