Design Study 1
Scenarios/Iterations:, 215
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200,Scenario 201,Scenario 202,Scenario 203,Scenario 204,Scenario 205,Scenario 206,Scenario 207,Scenario 208,Scenario 209,Scenario 210,Scenario 211,Scenario 212,Scenario 213,Scenario 214,Scenario 215
CS OD,,N/A,0.030397,0.021651,0.030502,0.023720,0.023455,0.017002,0.027283,0.028368,0.022838,0.034011,0.023091,0.032941,0.031693,0.033211,0.020175,0.022647,0.026591,0.023575,0.022768,0.017831,0.022875,0.022759,0.024397,0.019591,0.019428,0.018237,0.023794,0.028800,0.023456,0.017792,0.021912,0.020302,0.023020,0.022266,0.023085,0.024205,0.023839,0.020799,0.024413,0.024035,0.023160,0.052608,0.022785,0.023153,0.034376,0.021927,0.022422,0.023660,0.029624,0.025284,0.022894,0.020880,0.022608,0.029051,0.022676,0.030406,0.022890,0.021495,0.023507,0.022429,0.025768,0.029828,0.029068,0.048685,0.034622,0.031311,0.029596,0.024607,0.022044,0.033326,0.016353,0.038200,0.025732,0.030031,0.024788,0.016792,0.025250,0.018768,0.018039,0.021620,0.023296,0.015622,0.016845,0.029927,0.023300,0.033075,0.023545,0.022768,0.017244,0.025096,0.022615,0.025884,0.022528,0.033277,0.023662,0.031066,0.031643,0.027028,0.023684,0.035142,0.020733,0.029435,0.022904,0.021281,0.025248,0.025182,0.022644,0.049363,0.025052,0.022639,0.017573,0.033326,0.022703,0.030854,0.017455,0.023398,0.023762,0.022084,0.026856,0.023342,0.031792,0.025027,0.018939,0.023431,0.022190,0.024098,0.017689,0.031682,0.023734,0.022330,0.030265,0.022346,0.021894,0.047930,0.023151,0.021472,0.022762,0.021965,0.023078,0.025329,0.021424,0.023736,0.025173,0.024099,0.033218,0.023531,0.018156,0.025059,0.022224,0.031918,0.020976,0.023031,0.017102,0.019050,0.022035,0.023049,0.022421,0.025781,0.024814,0.022369,0.024205,0.024408,0.037214,0.022190,0.023341,0.023829,0.018834,0.023228,0.031181,0.024635,0.024162,0.023584,0.021756,0.029758,0.022259,0.025123,0.032288,0.022576,0.022826,0.023870,0.023674,0.023411,0.029760,0.028212,0.023462,0.022921,0.021223,0.022377,0.022981,0.023939,0.019728,0.022331,0.017323,0.029999,0.027704,0.023486,0.021402,0.019884,0.016805,0.023045,0.020789,0.023828,0.027859,0.029560,0.028252,0.023687,0.035009,0.016886,0.022705,0.025600,0.022829,0.022698,0.026884,0.016396,0.023092,0.021534
SS OD,,N/A,0.023139,0.014237,0.021808,0.013613,0.013146,0.012913,0.012489,0.014327,0.013445,0.021890,0.012365,0.015589,0.017430,0.013748,0.013884,0.012814,0.020679,0.015765,0.020940,0.010573,0.015214,0.012245,0.016883,0.010710,0.014617,0.012458,0.014003,0.019014,0.014259,0.011759,0.012277,0.017205,0.015623,0.012871,0.011505,0.013385,0.010041,0.013029,0.014243,0.018446,0.011593,0.017049,0.014473,0.012438,0.012666,0.018338,0.014034,0.013469,0.013563,0.011142,0.014192,0.014569,0.022126,0.020801,0.012858,0.010635,0.012597,0.013480,0.011461,0.015134,0.012422,0.012234,0.018202,0.017495,0.016099,0.024033,0.031491,0.011646,0.012963,0.011787,0.011535,0.015263,0.019028,0.012844,0.011688,0.013722,0.013329,0.011624,0.010931,0.012184,0.011047,0.010398,0.011573,0.020764,0.013698,0.016870,0.011355,0.014756,0.011361,0.011463,0.011026,0.020009,0.010818,0.013207,0.010444,0.022072,0.011915,0.018454,0.012654,0.012259,0.011793,0.021115,0.021416,0.012793,0.021913,0.011587,0.013591,0.012612,0.011562,0.012912,0.010911,0.017164,0.012687,0.019780,0.011617,0.014926,0.012036,0.012683,0.023328,0.015406,0.012622,0.010449,0.013170,0.011944,0.018076,0.011067,0.010704,0.013944,0.013343,0.014725,0.017276,0.012125,0.012385,0.016949,0.013221,0.011670,0.017410,0.012694,0.011117,0.012381,0.011403,0.011145,0.012270,0.012931,0.019426,0.013252,0.012777,0.010698,0.012655,0.017462,0.013704,0.014082,0.012104,0.011849,0.014537,0.016558,0.010824,0.015105,0.013015,0.014260,0.013693,0.014677,0.012552,0.016010,0.020416,0.012208,0.012870,0.012185,0.017808,0.017672,0.020979,0.012298,0.018283,0.013093,0.016342,0.012741,0.018541,0.011485,0.013086,0.022614,0.012441,0.012797,0.012365,0.014212,0.011024,0.012093,0.019382,0.017020,0.018531,0.013315,0.012351,0.012876,0.011408,0.011521,0.022819,0.014802,0.016924,0.012910,0.011520,0.015900,0.012535,0.016928,0.016014,0.015084,0.018850,0.010862,0.018724,0.011057,0.012275,0.010611,0.012835,0.011539,0.012139,0.013204,0.019129,0.014452
ST OD,,N/A,0.046588,0.033821,0.031440,0.030371,0.031220,0.028144,0.039120,0.031633,0.030873,0.042529,0.032215,0.032762,0.032279,0.034549,0.032077,0.031137,0.031118,0.033794,0.028873,0.032845,0.031861,0.030926,0.034310,0.033348,0.033287,0.028697,0.031361,0.030598,0.030559,0.028243,0.037282,0.034563,0.034612,0.029317,0.032426,0.033616,0.030213,0.030621,0.032011,0.030215,0.031625,0.032039,0.032618,0.030890,0.031903,0.031485,0.031577,0.031470,0.030911,0.033241,0.029944,0.029980,0.030191,0.042015,0.029197,0.032813,0.028272,0.030617,0.030205,0.031122,0.032598,0.031934,0.034701,0.032819,0.030951,0.034220,0.033465,0.032818,0.032215,0.033639,0.027415,0.031368,0.031750,0.031345,0.031620,0.025825,0.030007,0.029658,0.030469,0.032343,0.033705,0.025725,0.028766,0.031969,0.030620,0.033884,0.032597,0.032967,0.033750,0.032614,0.033890,0.033356,0.032755,0.033198,0.033478,0.031667,0.031666,0.043072,0.031016,0.043928,0.031206,0.032603,0.032502,0.027959,0.033909,0.031588,0.034896,0.032695,0.031084,0.029910,0.028833,0.032057,0.030436,0.032028,0.029501,0.030155,0.031939,0.029449,0.030935,0.032827,0.031733,0.040040,0.030377,0.031221,0.030896,0.030291,0.033826,0.034130,0.033831,0.033104,0.029663,0.032685,0.030956,0.031591,0.030927,0.030868,0.033571,0.030063,0.029746,0.032126,0.029553,0.029779,0.032750,0.032075,0.041185,0.030027,0.032000,0.034569,0.033863,0.037809,0.028132,0.031655,0.031388,0.031263,0.029483,0.030374,0.031049,0.035175,0.031875,0.032366,0.031917,0.033213,0.032207,0.033232,0.031358,0.029600,0.029703,0.031806,0.040181,0.034105,0.032605,0.032404,0.028965,0.032359,0.033651,0.031503,0.029385,0.031614,0.031258,0.032925,0.031215,0.034605,0.032105,0.031692,0.029309,0.032448,0.033674,0.039852,0.031956,0.031537,0.028988,0.031805,0.030659,0.031826,0.029584,0.034243,0.031404,0.033274,0.032028,0.029842,0.032040,0.033112,0.031370,0.030338,0.034290,0.029835,0.031879,0.028366,0.032376,0.028846,0.034952,0.029397,0.029902,0.032449,0.030693,0.032352
CS F,,m,0.02205,0.01406,0.0155,0.01456,0.01464,0.01516,0.0146,0.01478,0.0154,0.01517,0.01523,0.01559,0.01482,0.01512,0.01576,0.01594,0.01504,0.01477,0.01985,0.01542,0.01478,0.0147,0.01527,0.01429,0.01596,0.01489,0.01492,0.01452,0.01584,0.0153,0.01411,0.0152,0.01537,0.01479,0.01506,0.01523,0.01438,0.01425,0.01502,0.01463,0.01475,0.01537,0.01526,0.01548,0.01457,0.01516,0.01437,0.01494,0.01492,0.01455,0.01487,0.01457,0.01534,0.01647,0.01435,0.0142,0.01496,0.01432,0.01501,0.01488,0.01573,0.01525,0.01548,0.01546,0.01546,0.01504,0.01476,0.0152,0.01463,0.01486,0.01567,0.01473,0.01595,0.01538,0.01536,0.01496,0.01545,0.01527,0.01482,0.01519,0.01482,0.01471,0.01486,0.01403,0.01509,0.01465,0.01445,0.0151,0.0152,0.01493,0.0153,0.01514,0.01515,0.01555,0.01512,0.02051,0.01486,0.01462,0.01512,0.01468,0.0156,0.02023,0.01522,0.01514,0.01558,0.01521,0.01435,0.01484,0.01485,0.01462,0.01449,0.01477,0.01482,0.01485,0.01543,0.0152,0.01374,0.01493,0.01444,0.01504,0.01471,0.01519,0.01488,0.01489,0.01497,0.01545,0.01537,0.01435,0.01458,0.01534,0.01449,0.0146,0.01411,0.01587,0.01522,0.01495,0.01467,0.01439,0.01515,0.01489,0.01511,0.01451,0.01445,0.01545,0.01417,0.0156,0.01557,0.01478,0.01544,0.0143,0.01476,0.01474,0.01496,0.01515,0.01428,0.01448,0.01508,0.01483,0.01497,0.01503,0.01496,0.01504,0.01498,0.01508,0.01519,0.01493,0.01482,0.01547,0.01542,0.01539,0.01466,0.01576,0.01841,0.01467,0.01424,0.01489,0.01506,0.01484,0.01496,0.015,0.01541,0.01508,0.01425,0.01491,0.01423,0.01484,0.01507,0.01568,0.01438,0.01472,0.01529,0.01518,0.01486,0.01486,0.01517,0.01557,0.01427,0.01529,0.01441,0.01471,0.0141,0.01506,0.01572,0.01462,0.01491,0.0149,0.01534,0.01487,0.01548,0.01456,0.01594,0.01581,0.01522,0.01456,0.0149,0.0154
HT LX,,N/A,0.057276,0.052367,0.050867,0.045137,0.035253,0.038716,0.051786,0.054687,0.053141,0.076369,0.051367,0.047695,0.077903,0.052581,0.069589,0.042724,0.032331,0.051081,0.056881,0.051756,0.072303,0.039407,0.050712,0.053027,0.048548,0.030394,0.052073,0.053697,0.042130,0.065499,0.047185,0.049129,0.051029,0.045041,0.049414,0.054483,0.050202,0.054266,0.056014,0.040130,0.047063,0.063120,0.038345,0.039722,0.049137,0.042492,0.086161,0.053742,0.052046,0.052343,0.048016,0.057769,0.030382,0.048443,0.054323,0.049405,0.051565,0.054633,0.040918,0.020090,0.050773,0.049440,0.053779,0.040042,0.046821,0.054901,0.050008,0.048092,0.041083,0.060686,0.034487,0.057557,0.047018,0.046437,0.044211,0.046474,0.041216,0.047531,0.050496,0.040511,0.049614,0.028895,0.052550,0.049458,0.038714,0.047334,0.051933,0.053576,0.049393,0.058209,0.055492,0.053114,0.052129,0.035673,0.051100,0.043616,0.072279,0.099152,0.054332,0.053906,0.050817,0.052826,0.046642,0.027638,0.064452,0.052119,0.092224,0.103022,0.057810,0.039700,0.047689,0.085690,0.042416,0.060319,0.046586,0.050713,0.045544,0.044723,0.046516,0.097268,0.038031,0.037825,0.061909,0.048835,0.049236,0.050798,0.030518,0.051714,0.078818,0.047615,0.038018,0.048855,0.045222,0.053926,0.045277,0.032928,0.048758,0.052692,0.052818,0.033937,0.050688,0.032269,0.044481,0.040309,0.051351,0.038128,0.050720,0.055578,0.048788,0.070300,0.041540,0.049418,0.044333,0.046608,0.045156,0.040750,0.043260,0.049194,0.053608,0.030055,0.031422,0.051394,0.041164,0.046243,0.069873,0.047598,0.047723,0.041280,0.055274,0.048247,0.043956,0.045905,0.031110,0.082320,0.053457,0.053148,0.043582,0.052656,0.038712,0.063506,0.052285,0.053047,0.047011,0.049266,0.039659,0.047655,0.049288,0.048179,0.032556,0.048610,0.041296,0.048892,0.047411,0.052245,0.049688,0.056522,0.054088,0.052222,0.053109,0.035178,0.053277,0.081448,0.055712,0.051629,0.052314,0.041631,0.046724,0.031307,0.049616,0.038730,0.052230,0.035240,0.038134,0.050502,0.045116,0.037102
ST UX,,N/A,0.035929,0.137803,0.074014,0.021876,0.014510,0.041851,0.050355,0.027170,0.035096,0.123170,0.045563,0.081098,0.050223,0.045164,0.037381,0.045345,0.063991,0.048764,0.056928,0.026667,0.065155,0.048657,0.047194,0.034510,0.042785,0.036670,0.036432,0.048792,0.046900,0.042803,0.155463,0.053079,0.034352,0.053262,0.046613,0.047473,0.015251,0.054072,0.045983,0.041364,0.022708,0.021253,0.009706,0.032317,0.022130,0.023103,0.018054,0.018090,0.037323,0.047677,0.028717,0.050150,0.012383,0.048057,0.038843,0.039974,0.051244,0.059384,0.015345,0.043956,0.029185,0.019944,0.046296,0.095925,0.016108,0.049954,0.046930,0.039354,0.047261,0.022446,0.022788,0.156007,0.055046,0.047787,0.047784,0.012750,0.044718,0.021475,0.050009,0.017690,0.046985,0.009134,0.047258,0.042818,0.049857,0.015147,0.073864,0.048890,0.042332,0.030958,0.045895,0.042572,0.045463,0.178431,0.048453,0.053888,0.136283,0.019727,0.045175,0.046034,0.045645,0.048211,0.028792,0.038269,0.071991,0.047161,0.084684,0.036127,0.027003,0.031219,0.022473,0.052156,0.021296,0.023237,0.029934,0.045550,0.025622,0.040160,0.039670,0.039813,0.046337,0.023162,0.085745,0.032602,0.128536,0.015321,0.022561,0.039720,0.045267,0.035245,0.059871,0.020679,0.045807,0.047341,0.018447,0.035177,0.047553,0.043928,0.045365,0.027635,0.050902,0.031406,0.125620,0.048501,0.048590,0.044624,0.025124,0.047005,0.043874,0.120936,0.030745,0.048759,0.062091,0.028108,0.054039,0.038635,0.041817,0.050097,0.052881,0.046283,0.031957,0.049269,0.016691,0.152851,0.033198,0.046699,0.014616,0.043328,0.127073,0.049851,0.182017,0.020223,0.033606,0.027507,0.052259,0.147725,0.048492,0.025754,0.041570,0.052962,0.036681,0.027509,0.018574,0.049527,0.020110,0.048208,0.045718,0.175270,0.192833,0.051711,0.028776,0.018031,0.013201,0.045366,0.047107,0.038278,0.017936,0.029340,0.051659,0.045898,0.040222,0.033970,0.042285,0.015042,0.028490,0.031453,0.045314,0.017226,0.048771,0.031601,0.027090,0.036696,0.053182,0.027872,0.022902,0.026711
HT UX,,N/A,0.044683,0.035799,0.031779,0.026840,0.026009,0.019687,0.029030,0.033701,0.066659,0.029342,0.030978,0.036585,0.029252,0.029505,0.030074,0.033138,0.027487,0.032404,0.069905,0.039708,0.028602,0.026724,0.034247,0.036034,0.018360,0.026862,0.031401,0.038448,0.024604,0.037274,0.034396,0.030237,0.035703,0.031520,0.036065,0.034322,0.036836,0.040794,0.030897,0.033012,0.028093,0.040450,0.023246,0.034599,0.022158,0.036471,0.042182,0.026301,0.034401,0.038120,0.025483,0.032588,0.024997,0.030082,0.029032,0.037703,0.037680,0.032179,0.029517,0.026277,0.031359,0.046186,0.036298,0.021905,0.027804,0.028751,0.050422,0.031337,0.031729,0.035654,0.033130,0.036935,0.029886,0.031336,0.031347,0.020483,0.028409,0.029865,0.034911,0.034161,0.039001,0.029663,0.030559,0.036277,0.026859,0.041147,0.032278,0.028189,0.031603,0.036694,0.036287,0.031828,0.030174,0.035868,0.039227,0.023696,0.032145,0.021767,0.034996,0.031588,0.034697,0.030871,0.029947,0.022634,0.023492,0.032185,0.034096,0.028255,0.033306,0.032629,0.030222,0.028812,0.024348,0.034838,0.032873,0.030796,0.035543,0.037701,0.021744,0.036253,0.032478,0.038979,0.031085,0.036219,0.034090,0.037425,0.017776,0.024884,0.035417,0.030891,0.031631,0.021683,0.049179,0.037308,0.032417,0.021629,0.030053,0.042240,0.032041,0.042603,0.030709,0.026023,0.030256,0.033633,0.026597,0.035033,0.036027,0.034797,0.036752,0.031371,0.031282,0.039053,0.032065,0.031956,0.027758,0.035816,0.030301,0.030992,0.040976,0.024783,0.022060,0.052611,0.025919,0.031141,0.027308,0.022203,0.032111,0.035672,0.045639,0.017190,0.029391,0.028517,0.024303,0.027240,0.025643,0.033044,0.022123,0.034316,0.029977,0.028393,0.032470,0.032111,0.030280,0.024407,0.032652,0.029491,0.031970,0.041717,0.050675,0.030843,0.029279,0.066276,0.015202,0.035667,0.027230,0.036886,0.025140,0.035622,0.035012,0.027161,0.037143,0.034619,0.023542,0.031525,0.033875,0.037123,0.026455,0.024560,0.025064,0.030419,0.039906,0.030370,0.041746,0.027186,0.029245,0.034981
HT Angle,,deg,67.81413,73.03582,68.89074,73.16977,71.84404,71.61837,73.04268,73.05809,74.18817,69.82308,70.72163,69.08262,71.96723,70.0729,73.1618,71.33383,71.02533,71.72993,69.93504,72.96247,69.90008,70.47416,72.97765,71.90026,71.13677,74.46514,70.2162,71.8018,67.42149,72.99793,68.76804,73.09071,72.96375,66.67116,68.15259,72.99772,73.0502,73.00934,74.65897,74.78643,68.43433,74.03066,64.80823,70.69173,73.29444,72.26665,74.96919,72.98506,72.962,72.9772,72.89502,72.96342,70.88953,64.33165,73.00755,72.96377,72.14847,64.61893,72.96028,69.57549,73.09086,74.79482,73.58162,70.51646,73.81925,70.79426,73.05966,72.9116,67.73128,74.04928,71.41832,72.87186,70.50846,70.57634,74.19238,73.00416,72.41076,74.58207,72.92958,73.02409,73.07466,72.97849,73.08359,73.95717,70.38994,74.07786,72.98467,71.78032,71.35359,71.08624,72.97602,72.18989,72.90103,72.91586,75.90318,67.27939,71.78293,68.30812,72.20049,72.80899,75.57428,70.38394,71.3266,81.25515,64.44293,71.22082,70.4793,74.74555,74.25618,72.95874,72.89659,67.35055,69.28148,74.05687,73.73978,73.07848,73.55578,70.45151,72.95625,74.02596,74.12289,72.05013,76.11166,74.00253,65.19028,72.93675,73.7282,73.12036,72.22668,69.71982,71.78347,72.10699,71.64682,73.32441,72.92422,73.06839,72.96554,72.93934,70.58136,65.84777,72.9776,71.28418,74.11841,69.5622,72.97744,66.68129,73.95564,73.02509,72.93228,73.09541,71.84656,72.84578,76.83813,71.96214,72.9231,72.96467,74.13876,67.3198,72.97953,74.88929,71.94697,72.24638,65.39728,71.77595,70.78399,74.36041,72.10143,72.20672,73.59839,66.05541,63.96013,72.7928,70.08275,70.04497,70.85886,72.91358,67.36101,72.2807,64.32917,64.01295,73.15908,72.36478,67.51962,70.21405,72.37012,77.29953,73.05369,73.922,66.58955,73.10223,75.11209,70.00089,73.30402,72.82195,66.18196,73.93163,74.02571,73.10979,73.07008,72.94783,73.10513,72.93458,70.75579,72.17052,67.20833,70.90977,65.86796,73.06126,72.95907,72.90488,73.04037,73.00838,74.42364,73.01226,68.47749,70.218
HT Length,,m,0.10363,0.1473,0.09649,0.15905,0.10903,0.14453,0.14115,0.11668,0.14448,0.18707,0.1251,0.11569,0.1162,0.11562,0.14329,0.14432,0.1176,0.14679,0.11439,0.1823,0.0785,0.16078,0.1376,0.15722,0.08386,0.09853,0.11938,0.10203,0.11607,0.1455,0.17653,0.14075,0.14203,0.10664,0.16397,0.13976,0.11359,0.1455,0.09865,0.11193,0.11972,0.16309,0.11184,0.15436,0.14394,0.11036,0.11226,0.10388,0.14348,0.13981,0.14733,0.14234,0.11162,0.15744,0.19252,0.15985,0.16593,0.11563,0.14737,0.11404,0.10739,0.14346,0.15674,0.15153,0.1412,0.10487,0.0994,0.14042,0.13141,0.09429,0.14375,0.11878,0.10811,0.17191,0.095,0.08829,0.09492,0.15618,0.14572,0.11217,0.11234,0.1383,0.1491,0.18005,0.10676,0.03145,0.14352,0.10827,0.12472,0.10617,0.13688,0.09742,0.13724,0.14089,0.14981,0.11019,0.1,0.10465,0.11445,0.13797,0.13262,0.10766,0.11184,0.10257,0.1074,0.04482,0.09591,0.14127,0.10173,0.14189,0.14578,0.09619,0.11192,0.09451,0.12157,0.11475,0.14833,0.11644,0.14243,0.17322,0.14157,0.14433,0.11437,0.1174,0.111,0.15235,0.15702,0.14185,0.09344,0.11375,0.16603,0.15912,0.16533,0.14986,0.1436,0.11656,0.05569,0.13963,0.09925,0.10559,0.14987,0.11561,0.09532,0.09662,0.13785,0.1237,0.19933,0.14146,0.09893,0.11128,0.11659,0.16988,0.19915,0.18896,0.10431,0.13614,0.1414,0.12105,0.13827,0.11232,0.13228,0.08703,0.14391,0.13922,0.137,0.14934,0.11094,0.15859,0.16903,0.10287,0.11368,0.13721,0.12834,0.11455,0.11827,0.15988,0.11133,0.14585,0.16413,0.10792,0.1149,0.11371,0.11649,0.10391,0.17724,0.09871,0.09494,0.16728,0.15281,0.1427,0.11852,0.12029,0.09676,0.13552,0.09877,0.13179,0.14322,0.14042,0.14184,0.14669,0.14272,0.11072,0.09886,0.14498,0.11959,0.11371,0.08068,0.11901,0.12448,0.14924,0.18772,0.14226,0.10055,0.1453,0.10876,0.11049
ST Length,,N/A,0.352980,0.520193,0.107644,0.612837,0.491590,0.567590,0.503646,0.288560,0.441960,0.449332,0.602411,0.600919,0.261004,0.229756,0.293505,0.554243,0.221869,0.498177,0.423496,0.556940,0.475905,0.584183,0.510962,0.578594,0.397571,0.464576,0.445281,0.426725,0.427872,0.552762,0.657894,0.385036,0.494067,0.418686,0.417276,0.498240,0.628069,0.545591,0.373201,0.517326,0.573907,0.590441,0.252949,0.576756,0.562513,0.369343,0.459588,0.573107,0.520125,0.507950,0.562611,0.488391,0.285498,0.524276,0.577445,0.539579,0.554782,0.425831,0.571097,0.466219,0.532974,0.482058,0.426369,0.639978,0.526341,0.088161,0.194629,0.454120,0.509537,0.396602,0.551081,0.495447,0.273715,0.582239,0.575093,0.551628,0.452990,0.593116,0.511070,0.443014,0.521119,0.571721,0.533412,0.450189,0.412530,0.371043,0.555527,0.341055,0.582128,0.433173,0.549862,0.542387,0.528397,0.510554,0.524272,0.230161,0.542011,0.463692,0.455734,0.526576,0.535978,0.268509,0.270068,0.400450,0.461787,0.285655,0.250764,0.559784,0.525778,0.531782,0.558166,0.458046,0.402134,0.145502,0.567740,0.569490,0.514768,0.507984,0.492886,0.573078,0.567777,0.585833,0.442898,0.276098,0.611522,0.589022,0.565523,0.503289,0.452675,0.616479,0.556590,0.515423,0.599070,0.502467,0.486725,0.515092,0.465394,0.477297,0.574785,0.441787,0.587945,0.614628,0.531461,0.557857,0.587352,0.450916,0.561556,0.510010,0.431770,0.580237,0.521259,0.416873,0.555910,0.565818,0.505347,0.548543,0.570154,0.454935,0.531017,0.458045,0.490958,0.438927,0.268304,0.540649,0.511008,0.497257,0.575163,0.551101,0.626145,0.387683,0.439814,0.501821,0.269343,0.504669,0.199582,0.564345,0.240461,0.609653,0.587847,0.417024,0.429931,0.417867,0.503191,0.506102,0.628653,0.567308,0.489768,0.560387,0.563072,0.541695,0.312018,0.140813,0.482501,0.469724,0.434028,0.502563,0.446251,0.530856,0.557215,0.516339,0.502567,0.610155,0.287535,0.440996,0.447736,0.578072,0.280954,0.654137,0.475980,0.574318,0.556718,0.489918,0.442889,0.506402,0.466378,0.452417
BB Length,,m,0.06807,0.06909,0.06768,0.06706,0.06773,0.0683,0.06704,0.06795,0.06802,0.06794,0.06746,0.06752,0.0681,0.06814,0.06776,0.06807,0.06817,0.06812,0.06758,0.06935,0.07176,0.06773,0.06769,0.06737,0.06769,0.06741,0.06802,0.07199,0.06749,0.0681,0.06804,0.0685,0.06846,0.07165,0.06774,0.06788,0.06781,0.06753,0.06785,0.06776,0.06832,0.06783,0.06729,0.06804,0.06842,0.06802,0.06815,0.06762,0.06809,0.06857,0.06825,0.0684,0.06787,0.07569,0.06811,0.06891,0.06744,0.07188,0.06905,0.06642,0.06821,0.06777,0.06774,0.06781,0.06795,0.06825,0.06821,0.06776,0.06802,0.06816,0.06739,0.06801,0.06866,0.06733,0.06792,0.06862,0.06795,0.06746,0.06798,0.06786,0.06856,0.06831,0.06839,0.06829,0.06781,0.06761,0.06829,0.0679,0.06699,0.07282,0.0685,0.0664,0.06897,0.07263,0.0676,0.06783,0.06776,0.06772,0.06751,0.06829,0.06864,0.07237,0.06865,0.06754,0.07132,0.06831,0.06825,0.0676,0.06765,0.06856,0.06753,0.07169,0.06777,0.06825,0.06755,0.06817,0.06822,0.06842,0.06785,0.06818,0.06874,0.06714,0.06785,0.06758,0.0678,0.06799,0.06865,0.06752,0.06741,0.07281,0.06706,0.06797,0.06715,0.06782,0.06803,0.06834,0.06762,0.06779,0.06821,0.06747,0.06892,0.06795,0.06804,0.06632,0.06789,0.06793,0.06852,0.06813,0.06804,0.06775,0.06825,0.06797,0.06849,0.0678,0.06792,0.06763,0.06735,0.0722,0.06805,0.06776,0.0677,0.0672,0.06824,0.06755,0.07259,0.06883,0.06778,0.0684,0.06749,0.06712,0.07215,0.06784,0.0685,0.07276,0.06825,0.06775,0.06802,0.06717,0.08347,0.06711,0.06732,0.0673,0.06802,0.06715,0.06806,0.06769,0.06702,0.06823,0.07123,0.06747,0.06792,0.06747,0.06777,0.06867,0.09069,0.06887,0.06781,0.06821,0.06777,0.06833,0.06834,0.06769,0.06733,0.06732,0.0685,0.06793,0.06714,0.06819,0.06866,0.06893,0.06824,0.06867,0.06721,0.06792,0.07107,0.07197
