Design Study 1
Scenarios/Iterations:, 226
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200,Scenario 201,Scenario 202,Scenario 203,Scenario 204,Scenario 205,Scenario 206,Scenario 207,Scenario 208,Scenario 209,Scenario 210,Scenario 211,Scenario 212,Scenario 213,Scenario 214,Scenario 215,Scenario 216,Scenario 217,Scenario 218,Scenario 219,Scenario 220,Scenario 221,Scenario 222,Scenario 223,Scenario 224,Scenario 225,Scenario 226
CS OD,,N/A,0.030397,0.025862,0.022511,0.023385,0.023982,0.026483,0.022935,0.032590,0.030004,0.027109,0.022847,0.023426,0.028218,0.022588,0.023248,0.023745,0.023757,0.027299,0.023014,0.025007,0.028511,0.032078,0.023103,0.025412,0.028746,0.023756,0.029138,0.023185,0.028220,0.026776,0.024561,0.026564,0.023807,0.027378,0.023844,0.022827,0.023428,0.028310,0.023166,0.023153,0.028254,0.023041,0.027736,0.026223,0.029947,0.023908,0.031562,0.025509,0.034320,0.027575,0.023787,0.021427,0.022620,0.023139,0.035299,0.023091,0.023343,0.026209,0.025157,0.026740,0.025115,0.026832,0.033584,0.033486,0.022497,0.023425,0.025558,0.028821,0.031579,0.024760,0.023925,0.029336,0.023819,0.031042,0.022898,0.028016,0.024574,0.029393,0.023558,0.027160,0.025105,0.032536,0.031149,0.023156,0.025911,0.028348,0.022907,0.033063,0.023313,0.022437,0.024923,0.025199,0.026025,0.022761,0.023527,0.024924,0.027974,0.027936,0.026785,0.027489,0.025149,0.029751,0.022721,0.025107,0.023087,0.029024,0.027918,0.026858,0.023149,0.027401,0.023473,0.022025,0.022880,0.035013,0.024683,0.023504,0.022364,0.025723,0.023332,0.026630,0.029655,0.029558,0.025270,0.032355,0.026882,0.023820,0.031020,0.030157,0.023830,0.026848,0.022255,0.021748,0.025483,0.026618,0.027676,0.026578,0.024005,0.027431,0.024916,0.028529,0.027834,0.022838,0.026561,0.027001,0.028620,0.024015,0.026829,0.031460,0.023070,0.033603,0.025147,0.023221,0.029496,0.023252,0.023251,0.023177,0.031153,0.024515,0.033220,0.026562,0.023781,0.028130,0.029351,0.027674,0.022425,0.027286,0.024278,0.023453,0.026079,0.023152,0.025068,0.021766,0.024087,0.025613,0.022190,0.027982,0.028223,0.034017,0.025452,0.030833,0.026280,0.029913,0.029149,0.028404,0.032252,0.028836,0.031036,0.028453,0.025606,0.026238,0.023229,0.027538,0.028048,0.023984,0.026063,0.024608,0.027108,0.028111,0.022966,0.033970,0.026816,0.032404,0.023201,0.026209,0.029913,0.029611,0.023987,0.030048,0.025328,0.027372,0.022377,0.023086,0.023667,0.028943,0.028020,0.028901,0.023392,0.023559,0.025351,0.023762,0.022056,0.022558,0.021235,0.028884,0.023955,0.027993,0.027174
SS OD,,N/A,0.023139,0.015611,0.013266,0.017843,0.014091,0.019049,0.013865,0.022435,0.020890,0.022062,0.014465,0.017982,0.022082,0.013727,0.014176,0.016219,0.013918,0.018219,0.013841,0.019287,0.018205,0.022422,0.013993,0.017433,0.019419,0.016919,0.020027,0.013638,0.019311,0.018578,0.016007,0.017705,0.019127,0.016918,0.019911,0.013433,0.016277,0.019392,0.013834,0.014013,0.019166,0.013789,0.018552,0.017316,0.019910,0.016132,0.021652,0.017180,0.024673,0.019652,0.017982,0.013245,0.013371,0.013201,0.025019,0.013802,0.013407,0.015579,0.017968,0.018695,0.020120,0.020391,0.023274,0.024169,0.013851,0.013775,0.017593,0.018458,0.021873,0.016877,0.017026,0.020940,0.017293,0.020774,0.013851,0.018769,0.018740,0.019843,0.016740,0.018931,0.017939,0.022215,0.021361,0.016290,0.017901,0.017359,0.013182,0.023367,0.016619,0.013393,0.018031,0.018771,0.019471,0.014090,0.015560,0.017067,0.018607,0.019350,0.017647,0.021096,0.015659,0.019018,0.013131,0.020468,0.013890,0.019493,0.016705,0.018538,0.013675,0.018129,0.016780,0.013482,0.013868,0.025069,0.017882,0.013959,0.013369,0.018670,0.015479,0.018080,0.019384,0.022849,0.017480,0.022313,0.019502,0.017791,0.021970,0.020831,0.017931,0.018229,0.013053,0.012867,0.017263,0.020131,0.018187,0.018399,0.014962,0.022165,0.017200,0.019796,0.018363,0.013517,0.019557,0.017517,0.019217,0.014170,0.017711,0.022533,0.013585,0.023572,0.019084,0.014148,0.018912,0.016472,0.013580,0.014491,0.021448,0.016487,0.024020,0.018725,0.017035,0.019864,0.019748,0.019496,0.013405,0.018632,0.017110,0.015404,0.014741,0.013658,0.017900,0.012872,0.014959,0.015341,0.013715,0.019389,0.020198,0.024114,0.021173,0.021363,0.019958,0.020153,0.019935,0.019255,0.022689,0.020866,0.020546,0.020317,0.016843,0.018326,0.014691,0.019064,0.022386,0.013932,0.017861,0.017302,0.020148,0.018243,0.014589,0.024122,0.017036,0.022743,0.013784,0.018098,0.020211,0.019917,0.017554,0.020183,0.016512,0.018686,0.013449,0.014060,0.013849,0.018935,0.019496,0.024423,0.014678,0.016810,0.018800,0.016041,0.012943,0.013273,0.013296,0.020366,0.018042,0.017875,0.017725
ST OD,,N/A,0.046588,0.031060,0.030870,0.030850,0.031022,0.031091,0.031097,0.031179,0.031304,0.030434,0.031326,0.030649,0.030564,0.031159,0.030998,0.031165,0.030710,0.031521,0.031005,0.030903,0.031551,0.031134,0.031134,0.031269,0.031314,0.031427,0.031206,0.030694,0.031047,0.031451,0.031083,0.031223,0.030500,0.030849,0.030439,0.031008,0.030983,0.031338,0.031078,0.031261,0.031127,0.031186,0.031170,0.031014,0.031329,0.031002,0.031111,0.031111,0.030793,0.030866,0.030574,0.031348,0.031180,0.030615,0.031055,0.031002,0.030461,0.030978,0.031332,0.031095,0.030569,0.030655,0.031060,0.031144,0.031506,0.030903,0.031265,0.031440,0.031186,0.030578,0.031171,0.031185,0.031059,0.031145,0.031351,0.031303,0.031111,0.031306,0.031158,0.031412,0.031381,0.031279,0.030996,0.030881,0.031078,0.031027,0.030803,0.031044,0.030801,0.031027,0.031205,0.030919,0.030944,0.031145,0.031094,0.031138,0.031157,0.031572,0.031594,0.030614,0.030960,0.031393,0.030814,0.030583,0.031127,0.031329,0.031049,0.031055,0.030994,0.031282,0.031033,0.031090,0.031240,0.030895,0.031348,0.030968,0.031123,0.030713,0.031192,0.031308,0.031237,0.030646,0.031183,0.031074,0.030804,0.031410,0.031017,0.030983,0.030856,0.031193,0.031166,0.031284,0.031237,0.030824,0.031483,0.031117,0.031004,0.030387,0.031505,0.031378,0.031623,0.031082,0.031346,0.031183,0.031204,0.031019,0.031226,0.030986,0.030934,0.031196,0.030803,0.031203,0.031447,0.030877,0.030899,0.031184,0.031255,0.031437,0.030711,0.031428,0.031387,0.030726,0.031269,0.031062,0.031127,0.031268,0.031280,0.031106,0.030923,0.030654,0.031241,0.031039,0.031115,0.030958,0.031357,0.031318,0.031074,0.031038,0.030217,0.031170,0.030785,0.031471,0.031342,0.031473,0.031006,0.031007,0.031292,0.031049,0.031120,0.031413,0.031395,0.031148,0.030417,0.030774,0.031319,0.031245,0.030841,0.031516,0.031321,0.031002,0.031428,0.031213,0.030984,0.031400,0.031172,0.031715,0.031381,0.031298,0.031005,0.030913,0.030861,0.030802,0.030865,0.031019,0.031060,0.030031,0.030782,0.031036,0.031059,0.031397,0.030828,0.031052,0.031354,0.031132,0.030879,0.031402,0.031476
CS F,,m,0.02205,0.01542,0.01608,0.01526,0.01571,0.01483,0.01535,0.01455,0.01464,0.01483,0.01533,0.01516,0.01477,0.01662,0.01497,0.01521,0.01672,0.01482,0.01506,0.01485,0.01472,0.01453,0.01519,0.01492,0.01483,0.01484,0.01477,0.01624,0.01503,0.01485,0.01564,0.01496,0.01506,0.01579,0.01504,0.01661,0.01504,0.0148,0.01629,0.01512,0.01485,0.01611,0.01489,0.01561,0.01465,0.01547,0.01459,0.0153,0.0145,0.01484,0.01506,0.01631,0.0171,0.01713,0.01447,0.01535,0.01529,0.01588,0.01483,0.01484,0.01489,0.0149,0.01452,0.01447,0.01565,0.01658,0.01497,0.01472,0.01458,0.01628,0.01486,0.01471,0.01492,0.01464,0.01573,0.01486,0.01484,0.01482,0.01503,0.01486,0.01482,0.01451,0.01466,0.01529,0.01512,0.01537,0.01739,0.01453,0.01516,0.01527,0.01483,0.01487,0.01481,0.01536,0.01497,0.01516,0.01487,0.0148,0.01481,0.01508,0.01589,0.01478,0.01676,0.01486,0.01617,0.01469,0.01513,0.01484,0.01691,0.01488,0.01514,0.01572,0.01514,0.01443,0.01482,0.01627,0.01577,0.01523,0.01484,0.01484,0.01485,0.01472,0.01501,0.01455,0.01514,0.01477,0.01463,0.01471,0.01494,0.01485,0.01689,0.01711,0.015,0.01481,0.01479,0.01489,0.01492,0.01482,0.01479,0.01474,0.01474,0.01677,0.01479,0.01497,0.01476,0.01611,0.01488,0.01463,0.0157,0.01467,0.01513,0.0152,0.0147,0.01519,0.01691,0.01572,0.01458,0.01485,0.01457,0.01474,0.01482,0.01514,0.0148,0.01479,0.01582,0.01487,0.01488,0.01545,0.01606,0.01752,0.01487,0.01663,0.01541,0.01554,0.01576,0.01473,0.01475,0.01452,0.0151,0.01464,0.01485,0.01462,0.01469,0.0147,0.01456,0.01473,0.01463,0.01476,0.01534,0.01478,0.01508,0.01482,0.01475,0.01538,0.01488,0.01494,0.01483,0.01474,0.0153,0.01449,0.01486,0.01453,0.01588,0.01484,0.0147,0.01474,0.0148,0.0147,0.0157,0.01503,0.01654,0.01685,0.01635,0.01505,0.01487,0.0148,0.01642,0.01501,0.01488,0.01486,0.01586,0.01721,0.01656,0.01473,0.01485,0.01485,0.01485
HT LX,,N/A,0.057276,0.042566,0.042758,0.042016,0.045616,0.041411,0.046672,0.036967,0.038605,0.038217,0.044097,0.038496,0.038047,0.040859,0.041770,0.049019,0.040459,0.038330,0.043140,0.039175,0.040552,0.037778,0.046238,0.042955,0.044048,0.042817,0.043400,0.057956,0.043457,0.043590,0.051332,0.040855,0.038147,0.059454,0.037821,0.048308,0.043864,0.042615,0.041674,0.045491,0.043656,0.043537,0.045281,0.051249,0.038418,0.041584,0.037593,0.045807,0.034103,0.041805,0.040274,0.043258,0.041939,0.045231,0.037122,0.047814,0.044876,0.040702,0.043360,0.041031,0.039719,0.038167,0.034198,0.037955,0.042645,0.044814,0.040359,0.040266,0.039067,0.058890,0.044114,0.036873,0.042817,0.036439,0.044645,0.044758,0.040670,0.043917,0.041698,0.043752,0.043302,0.036931,0.036050,0.038965,0.044107,0.058101,0.043336,0.035911,0.038828,0.043036,0.042441,0.040893,0.039400,0.040456,0.042484,0.044325,0.039467,0.041911,0.041299,0.036321,0.045259,0.037644,0.045390,0.037957,0.045417,0.040206,0.043123,0.042951,0.041385,0.045089,0.041860,0.043706,0.044204,0.035262,0.042952,0.042823,0.044458,0.038850,0.040960,0.042110,0.044195,0.037606,0.040037,0.036070,0.038155,0.041613,0.036668,0.036777,0.041063,0.042300,0.043317,0.043541,0.041044,0.039265,0.043538,0.043960,0.044999,0.038193,0.041698,0.042757,0.041576,0.040276,0.039180,0.041238,0.038926,0.043681,0.042042,0.037739,0.046507,0.039509,0.038794,0.047625,0.038492,0.038754,0.044342,0.038782,0.037502,0.043152,0.034648,0.040320,0.042442,0.044517,0.042941,0.039851,0.043857,0.044352,0.045277,0.047616,0.049967,0.042682,0.040752,0.044990,0.043314,0.041842,0.044059,0.039988,0.039369,0.036930,0.036840,0.036821,0.040406,0.039443,0.039708,0.040257,0.037541,0.039592,0.037216,0.040163,0.045651,0.042041,0.045556,0.043026,0.036362,0.052457,0.041014,0.045545,0.041070,0.041255,0.042341,0.036667,0.041768,0.037636,0.043661,0.043985,0.037561,0.041395,0.042563,0.037183,0.045740,0.040279,0.049746,0.044156,0.048567,0.038436,0.038282,0.036726,0.044815,0.044408,0.040229,0.040329,0.044078,0.044670,0.043545,0.039995,0.042751,0.040131,0.044680
ST UX,,N/A,0.035929,0.035934,0.040363,0.044334,0.037703,0.043444,0.039242,0.045657,0.049688,0.039043,0.043131,0.033333,0.041889,0.043382,0.031550,0.043242,0.030596,0.041866,0.033865,0.040504,0.047164,0.046665,0.039549,0.040996,0.046425,0.047376,0.041966,0.033657,0.043749,0.043392,0.040890,0.039062,0.036995,0.037264,0.036358,0.039780,0.040806,0.046925,0.040331,0.042377,0.043215,0.043355,0.042408,0.040948,0.047738,0.041073,0.045925,0.042593,0.046125,0.041678,0.036576,0.042862,0.040991,0.030495,0.046754,0.037562,0.030763,0.034037,0.046936,0.043789,0.036920,0.037471,0.048489,0.045780,0.050733,0.036012,0.039035,0.046671,0.046236,0.036055,0.044227,0.045011,0.040876,0.047386,0.047475,0.045345,0.044057,0.046596,0.040664,0.040195,0.046409,0.046939,0.044548,0.033272,0.043290,0.038427,0.033357,0.047833,0.034164,0.037278,0.044880,0.041617,0.042627,0.032172,0.037162,0.043535,0.038465,0.039416,0.046083,0.033977,0.038516,0.041707,0.036564,0.038150,0.042541,0.046808,0.036464,0.042810,0.037343,0.043780,0.038772,0.037780,0.043759,0.045600,0.047202,0.037402,0.044139,0.033504,0.044407,0.044007,0.040896,0.042057,0.037724,0.047394,0.034790,0.049511,0.046580,0.043440,0.038242,0.041918,0.043399,0.046211,0.038699,0.042745,0.043757,0.045003,0.036794,0.039831,0.046403,0.045030,0.047298,0.040081,0.038230,0.036906,0.044705,0.036303,0.039707,0.046128,0.040233,0.048967,0.036676,0.043740,0.047363,0.033830,0.035333,0.042990,0.048626,0.042672,0.044044,0.049110,0.047187,0.041146,0.045803,0.044221,0.044708,0.045953,0.044701,0.043014,0.034220,0.031967,0.041311,0.040369,0.038486,0.034129,0.043234,0.048079,0.045596,0.047342,0.033380,0.047634,0.041494,0.046359,0.048744,0.048582,0.045829,0.045732,0.047067,0.045227,0.041902,0.046857,0.046141,0.041706,0.040434,0.032583,0.041469,0.044671,0.041905,0.046880,0.038673,0.046490,0.039852,0.045315,0.040056,0.045492,0.045877,0.038569,0.047500,0.046220,0.040461,0.032519,0.035881,0.037326,0.035134,0.030066,0.039706,0.037807,0.038367,0.044233,0.040822,0.040544,0.038045,0.039112,0.042268,0.046359,0.043043,0.040448,0.040523
HT UX,,N/A,0.044683,0.029600,0.024009,0.023475,0.030223,0.027074,0.027153,0.026998,0.026038,0.025234,0.024793,0.025281,0.024752,0.025152,0.025992,0.028939,0.026507,0.024981,0.025003,0.024940,0.028617,0.026730,0.027328,0.028212,0.029093,0.025158,0.028279,0.029505,0.027766,0.032155,0.030293,0.027225,0.025876,0.030938,0.025496,0.028648,0.025786,0.028520,0.026405,0.026484,0.027799,0.027366,0.028518,0.029903,0.026260,0.027195,0.026242,0.029162,0.022669,0.026359,0.027397,0.021229,0.025897,0.027948,0.026018,0.027463,0.026376,0.028309,0.027505,0.027268,0.024762,0.025651,0.023032,0.027514,0.024386,0.029102,0.026341,0.028237,0.026889,0.029091,0.026454,0.024167,0.026550,0.024947,0.027140,0.028789,0.024206,0.028933,0.025466,0.033085,0.027492,0.027438,0.024104,0.024840,0.027866,0.032713,0.026671,0.024308,0.025540,0.021760,0.025509,0.026966,0.025505,0.023152,0.026840,0.028592,0.026956,0.031271,0.027331,0.025102,0.029464,0.026146,0.027288,0.024789,0.028484,0.027130,0.030040,0.027373,0.026471,0.029670,0.025595,0.023466,0.024905,0.024987,0.027377,0.028035,0.024444,0.026741,0.026441,0.027738,0.031604,0.024319,0.026087,0.024953,0.026118,0.026379,0.023708,0.024616,0.026494,0.027941,0.025139,0.024158,0.026895,0.025534,0.030124,0.027556,0.028995,0.025198,0.026577,0.029266,0.029620,0.024550,0.029417,0.027509,0.026103,0.029448,0.028130,0.024123,0.027755,0.026039,0.026625,0.027780,0.027101,0.024956,0.028416,0.025480,0.026142,0.027363,0.022578,0.026296,0.027982,0.026829,0.027679,0.026341,0.024558,0.028098,0.027879,0.028456,0.031254,0.026687,0.026477,0.024052,0.029300,0.028823,0.023633,0.025779,0.025657,0.024610,0.025288,0.023813,0.026611,0.028806,0.026463,0.027646,0.025273,0.025533,0.026780,0.025676,0.029630,0.027274,0.026891,0.028017,0.023479,0.030261,0.027246,0.028398,0.026940,0.028660,0.024690,0.025042,0.027392,0.027440,0.027120,0.028592,0.025035,0.031592,0.027396,0.024769,0.029440,0.027417,0.027326,0.027463,0.030370,0.025986,0.026062,0.024208,0.027952,0.025690,0.026528,0.024113,0.022567,0.027221,0.021933,0.025845,0.024533,0.026895,0.031425
HT Angle,,deg,67.81413,74.47985,71.48285,68.55262,79.55891,69.99407,73.60078,66.54275,67.07625,69.49836,70.29116,70.86404,68.70748,71.18953,72.05262,71.7479,79.42592,68.71206,71.64797,69.48408,69.08059,66.6004,72.84759,71.22744,70.17136,69.13233,70.1291,82.7269,69.84291,71.47352,74.73471,70.71022,70.76522,78.32955,70.6003,79.18479,70.4546,69.40297,72.87462,71.24671,70.2024,72.93407,70.8812,72.90847,67.47115,71.03706,66.88934,71.43365,64.66405,69.74071,71.72661,70.21057,74.7224,85.59153,65.67605,75.14779,76.41686,75.2518,69.5305,69.75507,69.65991,70.02531,64.75339,66.28293,69.62466,81.10471,70.40408,68.93777,67.36487,76.91335,70.01727,67.55725,70.52067,66.71638,71.36997,70.5616,68.81056,70.02024,70.30315,71.77695,69.63164,66.35519,66.83942,71.04691,70.36733,79.0917,82.42169,65.4728,71.26641,70.30955,69.2604,70.51116,69.34932,70.88129,71.46316,70.97896,70.08152,70.81206,69.54055,69.92623,74.98666,68.60117,80.49998,69.7912,74.35444,68.3888,74.33848,70.32157,76.67362,71.18256,70.46982,71.43036,70.31698,64.97921,69.34314,77.16504,71.17792,71.18579,69.2563,70.24675,71.77188,68.05952,70.52646,65.86459,70.50188,68.48635,66.63272,67.59948,70.69659,70.58142,73.52091,71.78831,70.80161,69.29698,70.81554,69.83524,73.70831,69.4386,69.29306,69.71376,69.5482,72.05899,69.55988,70.9977,68.72106,78.90578,70.94521,66.92691,75.90718,66.82067,70.84714,71.77593,68.16659,70.9981,81.66818,70.35404,66.51118,70.54072,65.46754,68.27335,69.55224,69.93219,69.53127,69.18304,71.04462,69.99716,70.62863,71.77247,83.07284,79.43556,70.30268,73.30981,73.48462,74.41669,70.55744,68.19744,68.50823,65.78473,70.5462,66.66749,70.13365,68.11545,67.87531,68.29114,66.55606,68.3659,67.19402,68.75874,71.80602,69.21481,70.73317,70.51257,68.2969,82.03504,70.41645,70.82203,70.12205,69.31911,70.6336,65.71974,70.55506,66.65964,73.61215,70.19396,67.61549,70.59733,69.25545,67.51769,72.28598,71.16187,78.61952,73.69434,83.44815,70.37714,69.66074,68.93163,72.91038,69.91576,70.24334,69.64817,71.53314,78.11576,70.7413,68.40004,68.98789,69.90186,71.94141
HT Length,,m,0.10363,0.13159,0.10446,0.08801,0.13445,0.1131,0.11266,0.11592,0.10688,0.10529,0.09569,0.10042,0.10168,0.10305,0.10572,0.12165,0.12398,0.09875,0.1027,0.09985,0.12013,0.11376,0.11355,0.11598,0.12209,0.09977,0.11923,0.12864,0.11409,0.14292,0.13027,0.11217,0.10353,0.13527,0.10277,0.12131,0.10325,0.11849,0.11663,0.1095,0.11517,0.11833,0.11898,0.12714,0.11074,0.11888,0.11281,0.1234,0.09648,0.10906,0.11286,0.07499,0.10909,0.12611,0.10756,0.11712,0.12061,0.1289,0.11231,0.11653,0.10025,0.10711,0.09608,0.11625,0.09746,0.12986,0.10403,0.11991,0.1136,0.12222,0.10673,0.09835,0.10706,0.10713,0.114,0.12056,0.09588,0.12062,0.10029,0.15087,0.11264,0.11818,0.10354,0.09632,0.11498,0.15447,0.11806,0.10138,0.10126,0.08729,0.102,0.11024,0.10217,0.08898,0.10763,0.12167,0.1132,0.13386,0.11216,0.10181,0.12954,0.10975,0.11968,0.10004,0.12082,0.11468,0.13436,0.1136,0.11706,0.12727,0.1006,0.09072,0.10218,0.10587,0.11176,0.12608,0.10192,0.10897,0.11204,0.11656,0.14303,0.10272,0.10227,0.10609,0.10683,0.10725,0.09892,0.10532,0.10776,0.11875,0.10425,0.09343,0.1077,0.10356,0.12899,0.11203,0.12644,0.10438,0.10656,0.12341,0.12482,0.1074,0.12509,0.11512,0.11058,0.13197,0.11914,0.09798,0.12189,0.10483,0.10708,0.11633,0.1141,0.09717,0.12592,0.11075,0.10943,0.11164,0.09695,0.10601,0.11697,0.10851,0.11448,0.1116,0.10365,0.11516,0.11473,0.11904,0.15211,0.1154,0.10413,0.09522,0.12935,0.1292,0.08864,0.10495,0.10689,0.10155,0.10393,0.09836,0.11063,0.12343,0.10976,0.11533,0.10709,0.1056,0.11437,0.10543,0.12804,0.11216,0.10957,0.11926,0.0936,0.1353,0.11088,0.11767,0.11313,0.12067,0.09523,0.10484,0.1134,0.11773,0.11973,0.11918,0.10626,0.13523,0.11277,0.10325,0.12657,0.11462,0.11106,0.11307,0.13616,0.10733,0.10807,0.10076,0.11723,0.10188,0.10675,0.09093,0.09536,0.1122,0.0753,0.10655,0.09676,0.1128,0.13555
ST Length,,N/A,0.352980,0.493322,0.421027,0.292659,0.503237,0.329438,0.385647,0.390647,0.323723,0.228861,0.284637,0.203396,0.221672,0.441656,0.277668,0.419643,0.492877,0.297028,0.302535,0.230386,0.421191,0.367944,0.383103,0.358396,0.395489,0.299147,0.368326,0.481518,0.398521,0.482220,0.477904,0.350344,0.212998,0.493975,0.191955,0.483167,0.293745,0.387692,0.463970,0.372078,0.339671,0.465561,0.368329,0.464532,0.357636,0.454300,0.366679,0.447507,0.253765,0.288324,0.278841,0.262459,0.469346,0.525547,0.310754,0.406952,0.439489,0.495330,0.370414,0.423121,0.213309,0.265261,0.265425,0.376441,0.373642,0.513016,0.301930,0.418024,0.357188,0.441148,0.322908,0.251069,0.298734,0.339283,0.435908,0.387082,0.247265,0.382944,0.266570,0.489567,0.359652,0.400503,0.302447,0.202892,0.411096,0.492486,0.496566,0.287517,0.220301,0.285401,0.291993,0.295315,0.254297,0.203517,0.299227,0.444725,0.363710,0.470147,0.365507,0.237672,0.491591,0.369736,0.484383,0.192363,0.469892,0.370743,0.497262,0.326768,0.483544,0.446867,0.259938,0.286726,0.354553,0.318754,0.370784,0.489426,0.390345,0.292252,0.393389,0.367743,0.480600,0.240073,0.287909,0.327913,0.291159,0.350087,0.255846,0.305938,0.274944,0.376568,0.445997,0.418906,0.320514,0.253808,0.450767,0.377208,0.431589,0.217192,0.340500,0.413573,0.434512,0.450301,0.435744,0.374827,0.341569,0.503848,0.391592,0.237423,0.453726,0.278463,0.268029,0.407995,0.392871,0.206073,0.507372,0.439396,0.348237,0.356122,0.246435,0.328328,0.398916,0.306857,0.340620,0.328570,0.403427,0.375871,0.369903,0.426079,0.595166,0.492178,0.290269,0.382845,0.483630,0.488333,0.286868,0.307418,0.297226,0.269496,0.200255,0.259952,0.287973,0.423948,0.340313,0.382492,0.315121,0.283659,0.388951,0.278164,0.469955,0.353692,0.370769,0.367777,0.163161,0.474325,0.338778,0.391317,0.304164,0.417901,0.252592,0.298832,0.377238,0.396511,0.462678,0.391288,0.317384,0.480206,0.374773,0.302201,0.474992,0.359204,0.410060,0.461610,0.573889,0.344426,0.313071,0.163268,0.463272,0.313227,0.287998,0.252746,0.363806,0.479130,0.260863,0.297890,0.262980,0.374852,0.475932
