Design Study 1
Scenarios/Iterations:, 199
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199
CS OD,,N/A,0.022212,0.023102,0.023164,0.022942,0.022402,0.021954,0.022087,0.023209,0.022454,0.021869,0.023528,0.024389,0.023547,0.023125,0.023399,0.023318,0.023297,0.023276,0.023315,0.022023,0.022107,0.023087,0.023708,0.021925,0.023761,0.023362,0.021770,0.023766,0.023718,0.023240,0.025064,0.021806,0.021976,0.023722,0.022260,0.023252,0.023126,0.022134,0.023264,0.022128,0.022229,0.023209,0.023692,0.022276,0.023179,0.022824,0.023292,0.023102,0.023607,0.022216,0.022816,0.023074,0.022506,0.023253,0.023278,0.022807,0.021380,0.023460,0.022580,0.022359,0.022489,0.021987,0.022682,0.021828,0.023042,0.023806,0.021940,0.029007,0.022315,0.023763,0.022929,0.022832,0.022430,0.026329,0.022459,0.025485,0.023092,0.022575,0.023815,0.022698,0.022047,0.022299,0.022239,0.022733,0.022163,0.021908,0.023626,0.024505,0.023764,0.028245,0.022409,0.028597,0.025384,0.023226,0.023517,0.022614,0.023550,0.022870,0.022953,0.023236,0.022050,0.023368,0.023739,0.022910,0.022919,0.021805,0.022910,0.025525,0.022572,0.022094,0.023333,0.022599,0.022482,0.028284,0.023583,0.023217,0.022394,0.022912,0.023723,0.024881,0.023545,0.022618,0.023180,0.022685,0.022958,0.023351,0.023730,0.025642,0.023512,0.022999,0.022820,0.023011,0.023652,0.022696,0.021963,0.022514,0.022370,0.022497,0.028933,0.022451,0.023497,0.023133,0.023535,0.023555,0.022696,0.023230,0.023081,0.022965,0.022620,0.022456,0.022971,0.021740,0.023095,0.022468,0.022629,0.023639,0.023177,0.025652,0.023100,0.025800,0.022599,0.025071,0.021755,0.022869,0.022159,0.022519,0.021975,0.021541,0.022993,0.026010,0.023483,0.023095,0.022401,0.023102,0.021859,0.022643,0.022322,0.022135,0.023430,0.021904,0.029279,0.022109,0.023251,0.028935,0.023364,0.023207,0.021946,0.027950,0.024731,0.021981,0.023646,0.023181,0.023093,0.026182,0.023618,0.023217,0.022602,0.027011,0.022822,0.026953
SS OD,,N/A,0.013145,0.013275,0.017908,0.013080,0.013051,0.012348,0.012393,0.013136,0.012705,0.012338,0.017928,0.018178,0.013501,0.013241,0.013434,0.013329,0.018406,0.013385,0.018097,0.012680,0.012823,0.017633,0.017909,0.012529,0.017549,0.018035,0.012237,0.013494,0.013034,0.018393,0.017356,0.012396,0.012497,0.013671,0.012560,0.017949,0.018787,0.012871,0.013152,0.012838,0.012909,0.018696,0.013608,0.013069,0.017913,0.013079,0.018157,0.012543,0.013434,0.012954,0.012207,0.019356,0.013124,0.018233,0.018181,0.013080,0.013084,0.013443,0.012196,0.012870,0.012171,0.012897,0.012727,0.012285,0.013214,0.015332,0.012620,0.017477,0.014325,0.016465,0.012819,0.012866,0.015476,0.015757,0.012683,0.013839,0.013242,0.012389,0.016450,0.012918,0.012708,0.012689,0.012913,0.013057,0.012416,0.013748,0.013849,0.018265,0.013600,0.017427,0.013095,0.017682,0.016515,0.018318,0.017446,0.012223,0.017762,0.013012,0.013137,0.018178,0.012953,0.017622,0.017920,0.013166,0.013070,0.012484,0.013135,0.013796,0.012219,0.012745,0.013357,0.015105,0.012713,0.017403,0.013302,0.013164,0.013013,0.012840,0.013435,0.016919,0.013204,0.015119,0.013331,0.013401,0.013166,0.018337,0.013404,0.017366,0.013252,0.013125,0.016911,0.013197,0.018024,0.012338,0.012727,0.013111,0.014800,0.011938,0.017098,0.015815,0.017854,0.019211,0.013572,0.013769,0.012997,0.018474,0.013502,0.013117,0.012871,0.013108,0.013225,0.012317,0.018691,0.013225,0.012280,0.015778,0.013235,0.017355,0.013146,0.013691,0.012870,0.013588,0.012495,0.017644,0.013011,0.015436,0.012680,0.013149,0.014040,0.013974,0.013651,0.013236,0.012545,0.013145,0.012292,0.013086,0.014555,0.012989,0.018164,0.012503,0.017811,0.013680,0.018137,0.017473,0.013506,0.013299,0.012585,0.015796,0.013729,0.013901,0.015690,0.018385,0.015145,0.013892,0.017522,0.015780,0.014932,0.015624,0.016956,0.015445
ST OD,,N/A,0.036117,0.033081,0.040019,0.033913,0.033446,0.029425,0.030712,0.034331,0.031771,0.029596,0.037822,0.039799,0.033722,0.032786,0.033488,0.033095,0.038921,0.033454,0.038571,0.029449,0.029918,0.039673,0.037021,0.029796,0.037441,0.039551,0.029009,0.033810,0.031667,0.037236,0.038796,0.029895,0.029847,0.031244,0.030741,0.039132,0.035395,0.029905,0.033806,0.029820,0.030807,0.036655,0.030957,0.029914,0.039680,0.033628,0.034947,0.030703,0.035008,0.029791,0.030341,0.035378,0.030719,0.039756,0.039258,0.033571,0.031881,0.032594,0.030017,0.032511,0.029674,0.030697,0.031680,0.029287,0.032661,0.037981,0.030175,0.038859,0.032900,0.037847,0.031444,0.031535,0.033432,0.036151,0.031708,0.036156,0.032722,0.030422,0.037022,0.031426,0.029537,0.030212,0.030409,0.031639,0.030639,0.031798,0.037303,0.039905,0.033174,0.038573,0.033279,0.040476,0.036546,0.035419,0.036383,0.030087,0.035827,0.033144,0.033581,0.039804,0.032309,0.035743,0.037301,0.033105,0.033871,0.030103,0.033061,0.035375,0.029961,0.030320,0.035109,0.033498,0.029879,0.038258,0.033362,0.033824,0.030395,0.030203,0.034564,0.036449,0.033962,0.033694,0.031948,0.035025,0.034295,0.039785,0.033811,0.038698,0.031098,0.033974,0.035157,0.032692,0.036564,0.030106,0.030599,0.033503,0.033069,0.029955,0.040193,0.033302,0.036180,0.035349,0.035211,0.031209,0.030467,0.035545,0.034391,0.034056,0.031428,0.033086,0.032934,0.029708,0.035151,0.030471,0.030079,0.036402,0.033367,0.038620,0.033216,0.034337,0.031662,0.034853,0.030593,0.035191,0.032219,0.033376,0.029431,0.032019,0.034490,0.035818,0.031696,0.033265,0.030458,0.034126,0.029317,0.033331,0.033032,0.032128,0.035279,0.029783,0.039174,0.032135,0.039759,0.038643,0.035319,0.034696,0.029419,0.037856,0.036077,0.031707,0.035992,0.035401,0.034702,0.036156,0.036808,0.033754,0.033371,0.037003,0.034984,0.037433
CS F,,m,0.01704,0.01465,0.01467,0.01458,0.01457,0.01463,0.01469,0.01456,0.01456,0.01462,0.01475,0.01475,0.01467,0.01465,0.01466,0.01465,0.01471,0.01466,0.01471,0.01472,0.01465,0.01467,0.0148,0.0146,0.01479,0.0147,0.01467,0.01479,0.01491,0.01475,0.01477,0.0146,0.01462,0.01589,0.01474,0.0147,0.01479,0.01466,0.0146,0.01467,0.01461,0.01478,0.01567,0.01472,0.01468,0.01457,0.01484,0.01543,0.0146,0.0147,0.0154,0.0148,0.01472,0.01469,0.0147,0.01457,0.01459,0.01468,0.01481,0.0146,0.01485,0.01465,0.01457,0.01467,0.01465,0.01469,0.01461,0.01478,0.01474,0.01474,0.01459,0.01456,0.01476,0.01487,0.01456,0.01467,0.01465,0.01475,0.01476,0.01457,0.0147,0.0148,0.01459,0.01457,0.01472,0.01476,0.01464,0.01475,0.01473,0.01479,0.01458,0.01478,0.01482,0.0148,0.01479,0.01477,0.01484,0.01459,0.01461,0.01469,0.01458,0.01481,0.01479,0.01463,0.01458,0.0146,0.01462,0.01479,0.01487,0.01457,0.01457,0.01479,0.01476,0.0148,0.01465,0.0146,0.01459,0.01485,0.01464,0.01484,0.01461,0.01475,0.01466,0.01457,0.01458,0.0147,0.01467,0.01478,0.01574,0.01458,0.01473,0.01464,0.01481,0.01489,0.01455,0.01458,0.01472,0.01482,0.01476,0.01478,0.01481,0.01482,0.01462,0.0158,0.01471,0.01481,0.01462,0.01458,0.01456,0.01459,0.01464,0.01458,0.0148,0.01475,0.01488,0.01474,0.01466,0.01478,0.01462,0.01483,0.0146,0.01471,0.01459,0.01475,0.0146,0.01478,0.01476,0.01459,0.01468,0.01475,0.01483,0.01465,0.01477,0.01458,0.01467,0.01459,0.01475,0.0146,0.01487,0.0146,0.01478,0.01468,0.01469,0.01479,0.01461,0.01458,0.01469,0.01476,0.01462,0.01476,0.01474,0.01479,0.01477,0.01469,0.01478,0.01478,0.01478,0.01481,0.01474,0.01477
HT LX,,N/A,0.070011,0.046184,0.033422,0.040866,0.038119,0.039217,0.040675,0.042431,0.042467,0.038228,0.036292,0.038992,0.047393,0.045309,0.046847,0.045668,0.033286,0.046100,0.034099,0.038793,0.037105,0.033296,0.038348,0.037230,0.038667,0.034367,0.038627,0.043417,0.044015,0.033702,0.041430,0.037191,0.038087,0.057856,0.040842,0.033656,0.035099,0.037083,0.042125,0.037341,0.036768,0.033982,0.062554,0.037863,0.033281,0.042825,0.038380,0.045279,0.043410,0.037942,0.044742,0.035347,0.038191,0.033155,0.033467,0.042804,0.033038,0.054375,0.051634,0.042479,0.048654,0.033891,0.042927,0.038419,0.045085,0.041344,0.036855,0.053965,0.032627,0.039960,0.046084,0.045587,0.032452,0.049890,0.042325,0.045285,0.045081,0.050232,0.040613,0.044985,0.038287,0.040938,0.036669,0.049482,0.040872,0.032155,0.044412,0.039060,0.049980,0.049528,0.037630,0.045708,0.044758,0.036111,0.037746,0.056725,0.039106,0.041361,0.040214,0.033168,0.037293,0.037195,0.038297,0.044837,0.040856,0.036776,0.041018,0.045203,0.046426,0.036467,0.043276,0.034808,0.043713,0.053381,0.044513,0.042154,0.037402,0.063328,0.043254,0.043363,0.043239,0.033725,0.050012,0.039066,0.041172,0.033731,0.044496,0.042407,0.051968,0.041196,0.033226,0.046479,0.038592,0.048520,0.035102,0.037991,0.032356,0.049944,0.049721,0.033256,0.037634,0.036279,0.043815,0.054205,0.043880,0.036010,0.038958,0.041045,0.044798,0.039129,0.044832,0.036944,0.035935,0.037611,0.046258,0.040159,0.040082,0.042438,0.041883,0.045849,0.044575,0.044796,0.036815,0.033146,0.037801,0.033904,0.039186,0.033011,0.038157,0.047318,0.062316,0.039567,0.042765,0.041680,0.038705,0.040609,0.032661,0.037726,0.039895,0.037178,0.053600,0.032577,0.033358,0.055617,0.043589,0.041989,0.038136,0.058310,0.045169,0.032726,0.040405,0.035482,0.036739,0.045988,0.038140,0.037844,0.034759,0.054630,0.033336,0.058959
ST UX,,N/A,0.027835,0.040513,0.157720,0.039379,0.041414,0.156066,0.048519,0.038300,0.034357,0.141261,0.149751,0.128698,0.042689,0.040565,0.042029,0.041169,0.169628,0.041496,0.160791,0.161341,0.140216,0.155252,0.150454,0.140946,0.138057,0.154871,0.174515,0.050014,0.049092,0.176820,0.109566,0.122607,0.134253,0.152815,0.050054,0.163302,0.192591,0.140357,0.039554,0.144447,0.094092,0.182924,0.135022,0.149950,0.161136,0.037880,0.172941,0.110990,0.042388,0.152650,0.115144,0.202590,0.097105,0.166042,0.165648,0.038045,0.045862,0.042499,0.109706,0.036593,0.138797,0.091509,0.034514,0.154865,0.040529,0.086594,0.114594,0.095923,0.131183,0.108645,0.040384,0.038376,0.146333,0.088323,0.034081,0.048030,0.040869,0.087477,0.113786,0.041133,0.157140,0.100282,0.133543,0.040273,0.050039,0.116473,0.048256,0.129232,0.043969,0.104098,0.042533,0.088539,0.117343,0.181166,0.151591,0.108733,0.156503,0.038318,0.040646,0.163176,0.040911,0.160659,0.148108,0.039185,0.039268,0.109641,0.040316,0.051413,0.119887,0.132130,0.040980,0.139513,0.133496,0.107657,0.040972,0.039644,0.144902,0.122870,0.043369,0.128015,0.039688,0.135491,0.042935,0.046269,0.040570,0.163153,0.042282,0.106932,0.131842,0.039848,0.156089,0.040129,0.156836,0.115801,0.105410,0.042502,0.132242,0.102837,0.078893,0.158115,0.158131,0.197863,0.045140,0.164775,0.113043,0.182292,0.049289,0.039844,0.040159,0.041971,0.040584,0.135850,0.187907,0.117052,0.114732,0.110478,0.043385,0.107214,0.039938,0.048008,0.037245,0.044422,0.065669,0.168765,0.041542,0.147535,0.158876,0.046651,0.087547,0.049544,0.060351,0.043943,0.076025,0.039607,0.153352,0.040112,0.136602,0.041238,0.166863,0.140722,0.100562,0.088969,0.162919,0.099815,0.043997,0.041733,0.158750,0.065474,0.045387,0.121298,0.112698,0.184727,0.150324,0.047639,0.144475,0.162270,0.134779,0.065777,0.157476,0.058439
HT UX,,N/A,0.051963,0.030622,0.027582,0.029691,0.028783,0.027033,0.029088,0.030129,0.029326,0.027057,0.027799,0.029343,0.031043,0.030526,0.030927,0.030719,0.027036,0.030809,0.027297,0.025678,0.026663,0.027505,0.028118,0.027109,0.028523,0.027748,0.025616,0.030561,0.030471,0.026573,0.030035,0.027369,0.027456,0.030412,0.028757,0.027403,0.026276,0.026449,0.030138,0.026362,0.028282,0.026315,0.030235,0.025876,0.027440,0.029916,0.027143,0.029837,0.030683,0.025952,0.029258,0.026040,0.027702,0.027326,0.027295,0.029909,0.026375,0.032202,0.030345,0.029406,0.029293,0.026835,0.029520,0.026207,0.030443,0.030339,0.027499,0.032001,0.026453,0.029542,0.032905,0.031566,0.026321,0.031481,0.029292,0.031280,0.030495,0.031164,0.029409,0.031460,0.025884,0.027463,0.027548,0.031615,0.028813,0.026289,0.031195,0.029370,0.031445,0.031562,0.028658,0.031945,0.030248,0.026700,0.027846,0.031075,0.027805,0.029704,0.029600,0.027367,0.028135,0.027347,0.028157,0.030260,0.029670,0.027455,0.029692,0.031173,0.029477,0.027871,0.030505,0.027064,0.028311,0.031488,0.030684,0.030120,0.027483,0.030796,0.030614,0.029543,0.030451,0.026947,0.031674,0.029278,0.029820,0.027497,0.030772,0.030302,0.030351,0.029803,0.026637,0.030612,0.027901,0.029705,0.027890,0.028849,0.026375,0.030187,0.033624,0.026237,0.027585,0.026321,0.030808,0.029956,0.029560,0.026667,0.029338,0.029756,0.031278,0.029001,0.030373,0.027115,0.026478,0.026635,0.029563,0.029297,0.029626,0.030278,0.029990,0.031300,0.029968,0.031039,0.028284,0.026351,0.028326,0.026652,0.025422,0.026560,0.028883,0.031483,0.034843,0.029447,0.029017,0.029957,0.026372,0.029420,0.026428,0.028282,0.027592,0.027107,0.031852,0.026715,0.027429,0.031743,0.030721,0.030197,0.025746,0.034274,0.031292,0.026212,0.029330,0.026524,0.028008,0.031403,0.028212,0.027429,0.027127,0.033607,0.026614,0.034208
HT Angle,,deg,73.46438,71.79066,69.40982,71.48666,71.39538,68.11816,70.52984,71.54,71.77396,68.40774,69.67371,69.80427,71.69363,71.76809,71.72988,71.74812,69.38048,71.74081,69.51511,68.11596,68.7267,69.47682,69.59952,68.54353,69.86547,69.53629,67.5099,70.974,70.64022,69.30742,70.15906,68.80526,68.69599,68.98148,70.50834,69.49179,68.92289,68.73642,71.56732,68.62222,70.01884,69.096,69.3197,68.65337,69.43338,71.66293,69.20804,69.29832,71.42998,68.51234,68.96846,68.65801,69.99415,69.36917,69.43321,71.66392,71.14902,71.63233,69.00146,71.70615,68.44335,69.88285,71.75153,68.00685,71.77125,70.55418,69.15172,70.4151,69.90674,70.2783,71.33291,71.6378,69.63754,70.77635,71.77116,71.20541,71.76391,69.61227,70.25392,71.71847,68.23964,69.58271,69.18878,71.88782,70.40253,69.8919,71.05042,69.78185,71.54051,70.28251,71.40233,70.22911,70.23234,69.1491,69.69933,68.93834,69.4683,71.61599,71.50296,69.38961,71.4215,69.5126,69.63824,71.76148,71.49208,69.12753,71.59416,70.96314,68.8945,69.07245,71.45414,69.71799,68.98256,70.21237,71.66336,71.5643,69.0816,69.13646,71.43596,70.03356,71.57961,69.88937,71.7574,71.16301,71.43152,69.40099,71.57991,70.197,69.29218,71.48755,69.6427,71.81471,69.46049,69.04726,69.56448,71.40152,69.95534,68.82516,70.40116,69.3631,69.49452,68.72665,71.38125,68.8534,69.76118,69.09266,71.22827,71.46748,71.75847,71.45334,71.75082,68.4765,68.95297,69.51321,69.05443,70.35593,71.42005,70.19678,71.61918,71.10832,71.78852,71.27901,70.01049,69.33466,71.46363,69.57075,68.14357,71.1513,70.80322,71.16805,71.34477,71.40112,70.08948,71.5002,68.05862,71.51749,69.76997,71.4695,69.22731,68.53012,70.30202,70.53416,69.40567,70.31118,71.37612,71.41221,68.10727,70.95962,71.31941,69.91022,70.32767,69.12135,70.17813,71.20272,69.72795,69.79431,69.83043,70.98538,69.59551,71.05553
HT Length,,m,0.28253,0.16261,0.23198,0.19831,0.18763,0.10629,0.11991,0.2013,0.17458,0.10704,0.17602,0.212,0.17002,0.16592,0.16738,0.16918,0.19863,0.16702,0.19347,0.10512,0.10905,0.22782,0.14965,0.10799,0.16891,0.21602,0.10169,0.1396,0.13443,0.15772,0.19641,0.1087,0.10925,0.12291,0.11985,0.21174,0.12994,0.10898,0.19688,0.1084,0.11773,0.13698,0.12421,0.10822,0.22504,0.1875,0.12892,0.12103,0.19574,0.10759,0.11831,0.1271,0.11767,0.2205,0.21033,0.18637,0.16187,0.15749,0.11827,0.17266,0.11575,0.11619,0.17461,0.10449,0.16392,0.19238,0.1108,0.17678,0.12967,0.1849,0.13706,0.14605,0.12952,0.15982,0.17566,0.18092,0.16443,0.12118,0.16403,0.13561,0.10584,0.11549,0.11291,0.13735,0.11892,0.12479,0.19481,0.21334,0.16428,0.1721,0.18412,0.21791,0.14549,0.13151,0.14635,0.11886,0.13359,0.19123,0.19097,0.22186,0.1776,0.1354,0.15578,0.17026,0.19801,0.11002,0.18375,0.15483,0.11795,0.11218,0.19671,0.1277,0.11501,0.16178,0.18264,0.19539,0.11291,0.12123,0.18886,0.14047,0.19807,0.13176,0.14604,0.18673,0.19547,0.21844,0.18309,0.19199,0.12251,0.19642,0.1364,0.15477,0.13633,0.11933,0.11377,0.18583,0.13205,0.11783,0.21395,0.12504,0.13629,0.12705,0.1842,0.12188,0.11977,0.13151,0.16783,0.19725,0.13571,0.17882,0.16605,0.10681,0.12837,0.11399,0.11882,0.15663,0.17616,0.19004,0.18749,0.16097,0.14968,0.18425,0.11498,0.13435,0.174,0.12675,0.10568,0.1625,0.14918,0.16638,0.13435,0.1728,0.11933,0.19816,0.10503,0.18406,0.12832,0.17429,0.12939,0.10782,0.17781,0.1332,0.2221,0.16676,0.18835,0.19487,0.10489,0.1816,0.19253,0.12428,0.14664,0.13171,0.13819,0.18268,0.15003,0.13043,0.12852,0.18255,0.13541,0.18433
ST Length,,N/A,0.601270,0.516854,0.414372,0.506362,0.492041,0.321174,0.439547,0.534214,0.505430,0.338516,0.394734,0.425064,0.536668,0.521609,0.531102,0.533956,0.389451,0.523826,0.395180,0.303027,0.348861,0.416182,0.377488,0.349725,0.401622,0.409886,0.279235,0.473722,0.464284,0.360383,0.437226,0.363846,0.356546,0.328918,0.430644,0.403458,0.312891,0.345546,0.538640,0.338941,0.427010,0.337642,0.352428,0.329502,0.410051,0.506446,0.325174,0.364597,0.526767,0.326066,0.346859,0.287520,0.404493,0.402379,0.399419,0.505943,0.469402,0.535310,0.361344,0.499850,0.323189,0.414634,0.512006,0.307436,0.514428,0.460982,0.379657,0.462757,0.367315,0.436647,0.497397,0.503592,0.351756,0.459870,0.505846,0.504848,0.516678,0.402331,0.423298,0.499102,0.312892,0.370029,0.382756,0.502037,0.427791,0.361497,0.493069,0.424664,0.547566,0.448683,0.490625,0.467745,0.418320,0.330629,0.379372,0.369588,0.354261,0.509896,0.503788,0.405257,0.485653,0.359232,0.382957,0.507787,0.506147,0.378773,0.504634,0.483503,0.346102,0.385007,0.507516,0.350698,0.350905,0.442952,0.561220,0.531604,0.373628,0.364952,0.522046,0.401146,0.567243,0.370151,0.511521,0.485445,0.502693,0.402869,0.553052,0.438348,0.355680,0.506495,0.368988,0.507897,0.361064,0.354574,0.413021,0.492444,0.377944,0.355742,0.479039,0.325093,0.361549,0.290547,0.502255,0.310877,0.399207,0.327031,0.479444,0.505414,0.498733,0.491699,0.507139,0.348937,0.308738,0.371307,0.353938,0.424927,0.498894,0.437269,0.518677,0.501327,0.501123,0.539747,0.429281,0.345945,0.487134,0.340833,0.298687,0.468995,0.444439,0.500226,0.477259,0.495402,0.405763,0.514245,0.310496,0.498391,0.355633,0.487244,0.325434,0.349446,0.457581,0.411122,0.406007,0.455862,0.501298,0.505080,0.306152,0.493498,0.521390,0.359141,0.417886,0.329850,0.409101,0.512038,0.384739,0.372979,0.359646,0.487598,0.363320,0.494587
BB Length,,m,0.06475,0.06787,0.06604,0.06768,0.06788,0.07556,0.07026,0.06753,0.06788,0.07551,0.0663,0.06626,0.06779,0.06789,0.06781,0.06786,0.06608,0.06779,0.06622,0.07332,0.07363,0.06612,0.06631,0.07553,0.0664,0.06619,0.07537,0.06772,0.06769,0.06621,0.06655,0.07537,0.07519,0.06691,0.06947,0.06619,0.06677,0.07314,0.06771,0.07326,0.07095,0.06626,0.06758,0.07147,0.0661,0.06762,0.06696,0.06755,0.06754,0.07224,0.06769,0.06675,0.06978,0.06606,0.06613,0.06764,0.0682,0.06829,0.07067,0.06775,0.06899,0.0707,0.06798,0.07483,0.06791,0.06686,0.07442,0.06664,0.06766,0.06672,0.06887,0.06869,0.06749,0.06719,0.06789,0.06745,0.0679,0.07287,0.06665,0.06874,0.0734,0.06907,0.07261,0.0685,0.06991,0.06791,0.06708,0.06623,0.0681,0.06653,0.06794,0.06642,0.06676,0.06678,0.06654,0.07353,0.0667,0.06781,0.06785,0.06607,0.06803,0.06666,0.06627,0.06776,0.06768,0.0747,0.06795,0.06752,0.06874,0.0743,0.06742,0.06751,0.07135,0.0666,0.06784,0.06771,0.07155,0.07063,0.06769,0.06672,0.06766,0.06743,0.06834,0.06757,0.06762,0.06606,0.06781,0.06654,0.06727,0.06768,0.06686,0.06798,0.06644,0.0686,0.07276,0.0679,0.06762,0.0697,0.06648,0.06752,0.06653,0.06674,0.06753,0.06689,0.0713,0.06672,0.0677,0.06766,0.06872,0.06796,0.06783,0.07625,0.06689,0.06993,0.06863,0.06678,0.068,0.06654,0.06788,0.06784,0.06815,0.06765,0.07267,0.06678,0.06809,0.06753,0.07273,0.0682,0.06747,0.06762,0.06827,0.06801,0.0691,0.06763,0.07475,0.06783,0.0676,0.0681,0.06675,0.07564,0.06652,0.06786,0.06608,0.06667,0.06745,0.06758,0.07384,0.06712,0.06741,0.06802,0.06678,0.06677,0.06713,0.06748,0.06642,0.06742,0.06756,0.06721,0.06689,0.06714
Dropout Offset,,N/A,0.127976,0.127881,0.119582,0.125250,0.124145,0.125927,0.126858,0.125662,0.126250,0.125636,0.121632,0.122379,0.127878,0.127583,0.127884,0.127632,0.119845,0.127806,0.120386,0.125821,0.125017,0.119656,0.122699,0.125088,0.122831,0.120232,0.125719,0.126158,0.126795,0.120461,0.123865,0.125142,0.125494,0.127628,0.126985,0.119985,0.121306,0.125041,0.125720,0.125164,0.124759,0.120714,0.128905,0.125225,0.119629,0.126168,0.123035,0.127597,0.125997,0.125300,0.127507,0.121220,0.125491,0.119515,0.119840,0.126198,0.122332,0.128495,0.128908,0.126282,0.128555,0.123722,0.126382,0.125747,0.127561,0.124341,0.124953,0.126798,0.121361,0.123564,0.127793,0.127596,0.121083,0.127389,0.126173,0.126459,0.127563,0.129041,0.123952,0.127742,0.125597,0.126884,0.124438,0.128168,0.126970,0.121677,0.126148,0.122367,0.128202,0.126430,0.123975,0.125492,0.125969,0.121936,0.122735,0.129285,0.123376,0.125690,0.125146,0.119526,0.124079,0.122608,0.122597,0.127293,0.125258,0.124980,0.125719,0.126566,0.128493,0.124481,0.125947,0.122228,0.127805,0.126701,0.126928,0.125779,0.124490,0.129889,0.125979,0.125299,0.126035,0.121607,0.128407,0.124133,0.125334,0.119796,0.126803,0.124332,0.127922,0.125398,0.120987,0.127970,0.122870,0.128645,0.123986,0.124085,0.121204,0.128627,0.126137,0.121349,0.122628,0.121666,0.126333,0.127191,0.127817,0.121840,0.124266,0.125306,0.127638,0.124794,0.127432,0.125018,0.121783,0.125249,0.128504,0.123926,0.125115,0.124358,0.125966,0.127301,0.127350,0.126552,0.125145,0.120785,0.124392,0.121769,0.126100,0.122236,0.123787,0.127248,0.129431,0.124917,0.127598,0.125506,0.125854,0.125402,0.121312,0.124379,0.123566,0.125075,0.126631,0.121680,0.119630,0.126877,0.126225,0.125571,0.125610,0.127722,0.126477,0.121939,0.124093,0.121637,0.122960,0.126767,0.122707,0.123350,0.122271,0.127542,0.121043,0.127846
