Design Study 1
Scenarios/Iterations:, 209
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200,Scenario 201,Scenario 202,Scenario 203,Scenario 204,Scenario 205,Scenario 206,Scenario 207,Scenario 208,Scenario 209
CS OD,,N/A,0.030397,0.023135,0.023728,0.022920,0.021393,0.022374,0.022261,0.023166,0.022907,0.023334,0.023089,0.025324,0.023263,0.023593,0.022935,0.021339,0.022815,0.022886,0.022931,0.023274,0.022628,0.022712,0.021838,0.023472,0.023706,0.022248,0.023431,0.021783,0.023084,0.023296,0.023589,0.022581,0.023070,0.023298,0.022370,0.023156,0.023354,0.022932,0.021996,0.021999,0.023290,0.023077,0.021243,0.022935,0.023044,0.022783,0.022111,0.023099,0.022989,0.023436,0.023256,0.021731,0.021569,0.021932,0.023203,0.023299,0.023233,0.021334,0.019080,0.023489,0.023562,0.023079,0.021834,0.023119,0.024412,0.023968,0.022876,0.021866,0.022880,0.022483,0.022973,0.023437,0.022550,0.022552,0.022797,0.021579,0.023284,0.023450,0.022875,0.022840,0.022460,0.021981,0.023255,0.023510,0.023259,0.022963,0.022682,0.023357,0.023110,0.023004,0.022759,0.021434,0.023795,0.020542,0.025992,0.022384,0.023036,0.023195,0.021792,0.022625,0.023399,0.023512,0.023768,0.022897,0.022524,0.023593,0.022967,0.022164,0.022519,0.023053,0.027320,0.022987,0.023887,0.023116,0.023102,0.022806,0.022367,0.022736,0.022429,0.022998,0.021890,0.021773,0.023575,0.017835,0.022585,0.022936,0.022097,0.023264,0.023719,0.022673,0.023253,0.022760,0.023726,0.022609,0.022580,0.022410,0.025802,0.022816,0.022707,0.023534,0.020954,0.022041,0.022789,0.023267,0.022430,0.023644,0.021431,0.023108,0.023708,0.021670,0.022975,0.022828,0.022617,0.022654,0.021415,0.022694,0.023048,0.024418,0.027810,0.022703,0.020834,0.022475,0.022773,0.022056,0.023815,0.023391,0.021837,0.024169,0.022897,0.021852,0.023630,0.023271,0.021889,0.020218,0.023028,0.021681,0.022351,0.023235,0.022762,0.023181,0.021510,0.021863,0.023024,0.023029,0.023261,0.021998,0.021598,0.022474,0.022718,0.021891,0.027003,0.022194,0.023592,0.022448,0.023151,0.028895,0.022883,0.021101,0.022931,0.020101,0.023162,0.023267,0.022916,0.022679,0.020505,0.021776,0.022364,0.023959,0.026468,0.025898
SS OD,,N/A,0.023139,0.013062,0.014125,0.013980,0.012618,0.012510,0.013650,0.013797,0.013334,0.013584,0.013714,0.014388,0.013411,0.013695,0.013102,0.012825,0.012993,0.013006,0.013346,0.013368,0.012599,0.013632,0.012143,0.013642,0.014129,0.012542,0.013630,0.012032,0.013057,0.013668,0.014129,0.012851,0.013280,0.013665,0.012579,0.014102,0.014006,0.013424,0.012200,0.012272,0.013436,0.014166,0.011754,0.013222,0.013812,0.014117,0.013920,0.013158,0.013175,0.013682,0.013433,0.011888,0.013368,0.012280,0.014168,0.013453,0.013972,0.011705,0.011268,0.013586,0.013642,0.013141,0.012258,0.013835,0.014005,0.014003,0.012824,0.013193,0.013198,0.012649,0.013651,0.013617,0.012407,0.013264,0.012836,0.011934,0.013239,0.013685,0.013722,0.013973,0.012689,0.012168,0.013369,0.013614,0.013495,0.013011,0.012862,0.013565,0.013012,0.013104,0.012775,0.011834,0.013982,0.011440,0.014646,0.012696,0.013167,0.013494,0.012081,0.012516,0.013638,0.013739,0.014202,0.013223,0.012927,0.013578,0.013107,0.012305,0.012762,0.013254,0.015398,0.013044,0.013856,0.013369,0.013241,0.012862,0.012587,0.012762,0.012566,0.013624,0.012757,0.012286,0.013759,0.009604,0.012444,0.013364,0.012259,0.013397,0.013784,0.012691,0.013518,0.012948,0.014032,0.012818,0.013047,0.013403,0.014690,0.014100,0.013185,0.013695,0.011576,0.012281,0.012873,0.013569,0.012847,0.013798,0.011548,0.013424,0.013986,0.012207,0.013674,0.012940,0.012943,0.013825,0.011832,0.012606,0.013161,0.014159,0.015130,0.012872,0.012107,0.012797,0.013433,0.012179,0.013989,0.013499,0.012259,0.014212,0.014121,0.013468,0.013702,0.013885,0.012441,0.010950,0.013196,0.012184,0.012822,0.013843,0.013625,0.013039,0.012612,0.012573,0.013024,0.013197,0.013875,0.013218,0.012896,0.013065,0.012621,0.012412,0.014804,0.012961,0.013769,0.014099,0.013262,0.015308,0.013048,0.011954,0.014216,0.012181,0.013426,0.013408,0.013104,0.012725,0.012482,0.013128,0.013722,0.013685,0.014550,0.014517
ST OD,,N/A,0.046588,0.030722,0.031270,0.030452,0.029365,0.032532,0.028767,0.031273,0.032040,0.031942,0.031177,0.032341,0.032480,0.033032,0.030870,0.028816,0.032027,0.030744,0.031442,0.033567,0.030356,0.031158,0.030203,0.031793,0.031331,0.031458,0.031626,0.031500,0.030742,0.031347,0.031011,0.031372,0.031046,0.031407,0.030497,0.031109,0.031000,0.031576,0.031274,0.031399,0.031107,0.030622,0.030843,0.031449,0.031185,0.030775,0.029389,0.030833,0.030889,0.031332,0.031811,0.032158,0.028871,0.031262,0.031090,0.031120,0.031247,0.031101,0.026813,0.033055,0.033022,0.030881,0.031183,0.031263,0.031474,0.031503,0.030593,0.029513,0.031529,0.030455,0.031230,0.031183,0.030314,0.031302,0.030687,0.030112,0.030846,0.031397,0.030980,0.030510,0.031524,0.031560,0.031042,0.030962,0.031606,0.030801,0.031629,0.031200,0.030636,0.030883,0.030562,0.030217,0.031554,0.029599,0.031324,0.031464,0.030897,0.031295,0.031433,0.030403,0.031197,0.031325,0.031203,0.031366,0.031359,0.033603,0.030822,0.031497,0.031514,0.031568,0.030789,0.030755,0.031290,0.031100,0.030944,0.030610,0.033149,0.030544,0.031660,0.030522,0.029771,0.031279,0.031323,0.027424,0.030355,0.031520,0.032909,0.031050,0.033598,0.030431,0.031146,0.030718,0.031158,0.032789,0.030886,0.030343,0.032540,0.030860,0.031342,0.031268,0.030239,0.031518,0.030622,0.031643,0.031030,0.032340,0.033030,0.031336,0.031671,0.030422,0.031217,0.030778,0.031365,0.030272,0.031059,0.030390,0.030934,0.031239,0.031236,0.032990,0.029707,0.031448,0.031085,0.033244,0.032082,0.033251,0.030588,0.031238,0.030963,0.030214,0.033177,0.031261,0.030603,0.029404,0.032393,0.030749,0.030980,0.031209,0.030917,0.030678,0.029051,0.030767,0.030777,0.032500,0.031217,0.029897,0.028861,0.031292,0.030411,0.030978,0.031480,0.030420,0.031308,0.030108,0.030934,0.031410,0.031588,0.029500,0.030571,0.028274,0.031588,0.033324,0.031910,0.030511,0.027991,0.030515,0.029071,0.031204,0.031148,0.033105
CS F,,m,0.02205,0.01487,0.01469,0.01464,0.0145,0.01484,0.01444,0.01485,0.01535,0.01486,0.01473,0.01467,0.01495,0.01488,0.01546,0.01442,0.01511,0.01564,0.01536,0.01488,0.01593,0.01491,0.01653,0.01474,0.01469,0.01473,0.01488,0.01488,0.01533,0.01466,0.01465,0.01468,0.01526,0.01519,0.01613,0.01474,0.01465,0.0154,0.0158,0.0159,0.01525,0.01461,0.01472,0.01514,0.01485,0.0147,0.01456,0.01546,0.01541,0.01485,0.01507,0.01487,0.01454,0.01476,0.01471,0.01526,0.01478,0.01469,0.01421,0.01491,0.01479,0.01501,0.01482,0.01484,0.01472,0.01477,0.01547,0.01455,0.01522,0.01596,0.01494,0.01499,0.01566,0.01514,0.01558,0.0168,0.01481,0.01484,0.01476,0.01467,0.01559,0.01527,0.01521,0.01467,0.01506,0.01539,0.01516,0.01486,0.01503,0.01513,0.01577,0.01692,0.01479,0.01456,0.01457,0.01481,0.01539,0.01507,0.0148,0.01561,0.0148,0.01484,0.01463,0.01469,0.01552,0.01471,0.01551,0.01528,0.01554,0.01518,0.01441,0.01557,0.01471,0.01523,0.01543,0.01573,0.01509,0.01579,0.01558,0.01451,0.01445,0.01635,0.0148,0.01436,0.01549,0.01514,0.0152,0.01481,0.01484,0.01584,0.01484,0.01565,0.01453,0.01507,0.01458,0.01464,0.0147,0.01471,0.01568,0.01487,0.01464,0.01481,0.01573,0.01492,0.01594,0.01484,0.0152,0.01522,0.01485,0.01456,0.01488,0.01527,0.01532,0.01464,0.01478,0.01487,0.01526,0.0146,0.01449,0.01509,0.01463,0.01481,0.01497,0.01508,0.01475,0.01484,0.01666,0.01463,0.01476,0.01479,0.01481,0.01479,0.01465,0.01446,0.0148,0.01658,0.01468,0.01475,0.01482,0.01485,0.01437,0.01474,0.01537,0.01477,0.01476,0.01461,0.01437,0.01488,0.01566,0.01606,0.01457,0.01459,0.01483,0.01461,0.01485,0.01448,0.01518,0.01447,0.01462,0.01453,0.01474,0.015,0.01509,0.01581,0.0144,0.01483,0.01448,0.01471,0.01452,0.01472
HT LX,,N/A,0.057276,0.040923,0.045673,0.043923,0.043238,0.066222,0.040578,0.045800,0.043560,0.051596,0.045946,0.047758,0.052555,0.047313,0.041757,0.041412,0.047804,0.039912,0.042390,0.053146,0.037190,0.045458,0.035852,0.055300,0.048084,0.065088,0.045836,0.070181,0.040115,0.050127,0.045021,0.060182,0.042686,0.042426,0.037625,0.050568,0.055613,0.042312,0.043579,0.042768,0.041830,0.048471,0.066957,0.044865,0.047528,0.045593,0.042400,0.040041,0.041339,0.044497,0.045644,0.069934,0.040499,0.065964,0.048883,0.041544,0.045717,0.069786,0.038742,0.049827,0.058248,0.042347,0.064872,0.045728,0.045221,0.044036,0.040128,0.042534,0.043981,0.038199,0.045678,0.041830,0.039661,0.049423,0.041371,0.034678,0.041949,0.045047,0.044990,0.044161,0.044196,0.046761,0.041949,0.049879,0.046954,0.041689,0.046549,0.044189,0.039766,0.042589,0.039361,0.035165,0.044609,0.050402,0.048832,0.064242,0.041615,0.043130,0.069287,0.039972,0.045382,0.044102,0.051635,0.056724,0.042418,0.058963,0.040780,0.046234,0.044030,0.045842,0.044808,0.040031,0.046137,0.042285,0.040820,0.039285,0.049902,0.039140,0.045060,0.044826,0.044561,0.039415,0.044210,0.044051,0.040145,0.050229,0.057174,0.044506,0.051327,0.037528,0.044644,0.040150,0.045554,0.049718,0.051431,0.044165,0.046077,0.050924,0.041056,0.042957,0.060253,0.067932,0.039424,0.048564,0.039903,0.047719,0.068745,0.042808,0.044776,0.055773,0.045456,0.042550,0.043879,0.043402,0.067704,0.041796,0.042571,0.051437,0.049501,0.057311,0.045216,0.062980,0.045503,0.064276,0.046767,0.058831,0.036579,0.045490,0.047898,0.043548,0.056618,0.045471,0.054687,0.055521,0.062265,0.037410,0.056339,0.045203,0.048670,0.040552,0.042887,0.054190,0.041020,0.062420,0.045329,0.043300,0.041747,0.053269,0.038699,0.039562,0.045850,0.045794,0.043295,0.044527,0.043050,0.049365,0.047930,0.045418,0.045961,0.040567,0.057152,0.046940,0.046191,0.039154,0.039723,0.044755,0.041169,0.043948,0.052153,0.047022
ST UX,,N/A,0.035929,0.023026,0.033655,0.027099,0.033390,0.045807,0.020711,0.034256,0.038851,0.042742,0.038985,0.042642,0.043857,0.043136,0.031619,0.029332,0.044007,0.029980,0.037483,0.045783,0.019772,0.033597,0.023485,0.044089,0.032383,0.045330,0.041140,0.042858,0.025670,0.041913,0.031699,0.045117,0.034870,0.036002,0.026204,0.024352,0.015333,0.036516,0.038897,0.038851,0.034332,0.017022,0.042906,0.040224,0.027801,0.023314,0.013125,0.028329,0.033582,0.037322,0.042492,0.045347,0.020516,0.044371,0.025734,0.033376,0.033856,0.045114,0.022392,0.044396,0.045510,0.028285,0.041474,0.034864,0.037431,0.035971,0.023745,0.031110,0.040628,0.025979,0.033297,0.031243,0.017608,0.038873,0.026369,0.021559,0.026006,0.037801,0.035447,0.026402,0.040652,0.043109,0.033786,0.017973,0.041105,0.028096,0.043151,0.035641,0.021449,0.029224,0.025373,0.023955,0.037776,0.036382,0.030667,0.043801,0.031976,0.038111,0.044419,0.019857,0.032322,0.036908,0.026040,0.043957,0.038021,0.046142,0.032067,0.042898,0.040568,0.041294,0.032186,0.028982,0.031373,0.036262,0.031978,0.027004,0.044043,0.025358,0.042095,0.037901,0.036710,0.033400,0.035513,0.026368,0.017081,0.040409,0.044387,0.030450,0.044822,0.020584,0.033843,0.031439,0.040009,0.044408,0.041608,0.035479,0.041722,0.018061,0.035370,0.034403,0.040324,0.044606,0.027858,0.041826,0.033865,0.042160,0.044748,0.038054,0.039342,0.041521,0.034257,0.027795,0.039623,0.027921,0.042739,0.017183,0.030898,0.026991,0.029132,0.044753,0.033971,0.043567,0.029322,0.045172,0.042065,0.045693,0.027329,0.033291,0.023109,0.025120,0.045218,0.035337,0.041014,0.038765,0.045541,0.029652,0.041872,0.036762,0.018686,0.021507,0.033115,0.038568,0.027766,0.045851,0.035418,0.033055,0.029497,0.039442,0.020137,0.033010,0.036092,0.038437,0.034324,0.014629,0.029027,0.032058,0.041847,0.035942,0.018010,0.024326,0.044227,0.044140,0.043615,0.024724,0.022435,0.032615,0.021725,0.032352,0.025341,0.043344
HT UX,,N/A,0.044683,0.027365,0.031763,0.034467,0.032086,0.046041,0.031763,0.031231,0.030918,0.040027,0.039036,0.038284,0.040959,0.036627,0.029269,0.032888,0.039448,0.028561,0.030273,0.041207,0.027062,0.039641,0.027270,0.039476,0.030555,0.042541,0.032433,0.048405,0.028022,0.037135,0.033953,0.039968,0.029765,0.029848,0.027724,0.030140,0.028406,0.030150,0.031789,0.031239,0.029317,0.029461,0.042860,0.031680,0.030302,0.031405,0.031361,0.028391,0.029248,0.030690,0.033842,0.049355,0.036079,0.043162,0.030495,0.029154,0.033932,0.044237,0.030583,0.038855,0.041082,0.028708,0.045181,0.031870,0.030638,0.029801,0.027846,0.036009,0.031203,0.027913,0.031334,0.028993,0.026977,0.043329,0.028567,0.026907,0.027592,0.030907,0.039272,0.034899,0.031788,0.041580,0.029273,0.027507,0.036788,0.028782,0.038821,0.030377,0.027296,0.029003,0.028004,0.027424,0.030510,0.036912,0.029903,0.043448,0.029165,0.030389,0.045986,0.027289,0.029763,0.030460,0.029592,0.038823,0.030644,0.041537,0.028959,0.040788,0.031586,0.034835,0.030895,0.028481,0.028952,0.029814,0.028903,0.028150,0.042364,0.027963,0.035772,0.033336,0.031524,0.029561,0.030099,0.032750,0.026851,0.041355,0.046271,0.028989,0.039206,0.027216,0.030175,0.028791,0.034759,0.041217,0.035340,0.037281,0.035393,0.029966,0.029707,0.029660,0.040000,0.045293,0.028269,0.039039,0.029366,0.036866,0.052274,0.030309,0.030959,0.036701,0.031828,0.028918,0.031301,0.036195,0.045036,0.026281,0.029360,0.029414,0.029191,0.044470,0.037495,0.043002,0.030206,0.048659,0.037114,0.042287,0.027980,0.031831,0.030786,0.040718,0.040997,0.034799,0.037771,0.036721,0.042438,0.028660,0.038792,0.035878,0.028985,0.026864,0.031159,0.040550,0.028441,0.042240,0.035205,0.036709,0.031700,0.043852,0.027191,0.029621,0.030738,0.034001,0.029739,0.030719,0.028706,0.029182,0.038812,0.031772,0.030023,0.036413,0.039682,0.037736,0.037848,0.027931,0.033451,0.043494,0.032390,0.028270,0.028778,0.036588
HT Angle,,deg,67.81413,71.5125,70.94762,69.96308,70.98228,72.64703,68.32935,71.14284,73.26011,72.90835,71.80783,71.92161,73.08968,72.69685,73.05752,70.02034,72.87608,74.11638,73.99188,72.79079,74.04743,71.58585,75.44586,71.96876,70.13705,71.87329,73.27593,72.56225,72.7264,71.81857,70.75079,71.85298,73.39162,73.62773,74.9537,68.98215,67.55121,73.79551,73.66913,73.77368,73.83932,67.42366,71.83491,73.39498,69.97918,69.13005,67.55962,73.74622,73.85416,72.87775,73.04043,72.95455,68.99803,71.89399,69.11445,73.74683,71.04062,71.81217,69.43985,72.80746,72.41581,71.67972,71.95726,71.30141,71.60492,71.90162,71.90551,70.43238,73.51165,74.46524,71.26725,73.0037,71.45587,72.15206,71.84104,75.73886,71.39949,72.52557,71.50302,69.90871,73.22186,73.08251,73.60759,68.71575,73.12217,71.91362,72.99175,72.26876,71.87432,71.72667,73.14415,75.60456,72.64625,71.45635,69.54829,71.98412,73.20555,73.83712,71.96448,71.55468,71.00981,73.12264,68.8566,71.84018,74.12214,71.95977,73.85842,73.13434,73.31866,73.27568,69.44954,73.78553,70.49315,73.88574,73.96079,73.81195,72.90793,73.35937,72.86529,71.20787,71.21265,74.51013,71.95317,70.73002,71.25082,72.75384,73.52347,71.07952,72.58458,73.97553,71.51317,74.1171,71.40812,72.86474,71.66751,71.20814,71.90117,67.97628,74.18458,73.23943,71.68283,72.05535,73.86723,73.04284,74.52365,72.99036,73.9711,73.9139,73.07532,71.64964,71.59499,71.61473,73.58479,70.11319,71.88256,70.63931,71.95091,68.91426,68.82705,73.45127,71.3714,72.01801,70.68237,73.64946,72.44998,72.7643,75.20311,70.84954,69.03699,70.10735,72.62896,71.51153,71.75325,71.42511,72.23949,75.21172,71.8118,71.60499,68.83265,71.44664,70.70754,71.7543,72.1815,72.05155,71.43668,70.84986,70.09956,72.14805,72.13319,74.88237,70.77514,71.55545,72.76899,67.76103,71.47596,69.35827,73.18564,71.3025,67.87423,69.93945,71.9266,72.54276,72.81434,73.12747,69.26901,71.37869,68.75669,71.29152,68.22121,71.93999
HT Length,,m,0.10363,0.08709,0.1254,0.117,0.12288,0.2194,0.09174,0.127,0.13092,0.18225,0.15429,0.15447,0.18917,0.16959,0.10562,0.11193,0.19032,0.09623,0.12103,0.19369,0.07423,0.16157,0.07866,0.16731,0.11689,0.17974,0.14165,0.22663,0.08931,0.14672,0.12399,0.15749,0.113,0.11579,0.08537,0.10888,0.09083,0.12135,0.13846,0.13338,0.10727,0.09229,0.17225,0.13607,0.11471,0.11266,0.09114,0.0941,0.10619,0.1247,0.1548,0.24229,0.10405,0.183,0.11084,0.10536,0.13108,0.18115,0.09802,0.18042,0.18171,0.10099,0.19739,0.13179,0.12428,0.11837,0.08725,0.11989,0.1323,0.08706,0.12886,0.10456,0.07679,0.20052,0.09639,0.07361,0.09355,0.12782,0.13988,0.11824,0.14295,0.20708,0.10676,0.09012,0.1677,0.09949,0.18693,0.12054,0.08267,0.10395,0.08779,0.08091,0.12533,0.13202,0.10929,0.19217,0.10459,0.12076,0.20852,0.08106,0.11433,0.12199,0.10427,0.15523,0.12527,0.17856,0.10188,0.19927,0.13652,0.16024,0.10594,0.09462,0.10972,0.11354,0.10152,0.08992,0.21212,0.0872,0.17454,0.12707,0.12315,0.11479,0.12002,0.12074,0.0768,0.19349,0.2336,0.10714,0.17768,0.07698,0.1184,0.09993,0.13148,0.20303,0.13429,0.13109,0.13796,0.10114,0.11463,0.11239,0.1393,0.2046,0.09183,0.17829,0.10787,0.16614,0.27275,0.11999,0.12979,0.13372,0.13396,0.10244,0.13324,0.11879,0.19148,0.07692,0.10687,0.10341,0.10098,0.21741,0.13501,0.18842,0.11664,0.24723,0.1609,0.19481,0.08894,0.12348,0.1118,0.12749,0.18353,0.1342,0.13654,0.12872,0.19175,0.09938,0.14928,0.13526,0.09904,0.08299,0.1143,0.16443,0.09544,0.18778,0.13377,0.12641,0.11046,0.19697,0.07748,0.1128,0.11958,0.13257,0.11418,0.09574,0.1031,0.10488,0.18461,0.12462,0.097,0.11573,0.16744,0.17958,0.18162,0.08707,0.10413,0.16703,0.09737,0.10607,0.09556,0.14661
ST Length,,N/A,0.352980,0.329951,0.491727,0.477612,0.487543,0.686614,0.437647,0.482373,0.443781,0.590313,0.566954,0.561112,0.590533,0.527476,0.350530,0.470477,0.546838,0.295818,0.402155,0.600896,0.201173,0.542582,0.174710,0.599574,0.473610,0.633088,0.495058,0.701928,0.295678,0.559608,0.491073,0.597921,0.385182,0.393019,0.226903,0.453387,0.418534,0.402891,0.455462,0.437192,0.358687,0.426799,0.626458,0.472792,0.453340,0.465929,0.430111,0.298991,0.343613,0.454179,0.497114,0.725848,0.456263,0.635938,0.459927,0.350909,0.499103,0.648155,0.445100,0.564767,0.624795,0.370555,0.647155,0.495511,0.478541,0.442580,0.290514,0.484705,0.453738,0.241128,0.478112,0.362691,0.264006,0.620960,0.327224,0.141081,0.366616,0.471111,0.527900,0.479645,0.469949,0.545313,0.361446,0.409383,0.519303,0.343185,0.530668,0.442775,0.290442,0.375832,0.266899,0.163258,0.462996,0.507677,0.462939,0.640533,0.346825,0.413642,0.676348,0.277459,0.451204,0.442146,0.450587,0.579618,0.408722,0.634719,0.323869,0.537459,0.464073,0.498683,0.464754,0.296383,0.451683,0.379106,0.326521,0.271000,0.583368,0.261268,0.494074,0.497532,0.490409,0.331537,0.448131,0.487825,0.278727,0.592663,0.644414,0.428312,0.583839,0.214336,0.449849,0.305920,0.507215,0.573662,0.532510,0.502542,0.514347,0.438891,0.361926,0.399530,0.560661,0.668907,0.276888,0.569889,0.322277,0.542268,0.748381,0.406257,0.467261,0.528940,0.492295,0.369514,0.451249,0.481222,0.652374,0.328241,0.375081,0.450151,0.449042,0.634505,0.507631,0.632458,0.447830,0.703636,0.555855,0.630899,0.212008,0.491155,0.458608,0.495017,0.620144,0.503900,0.544523,0.505481,0.638517,0.253132,0.567589,0.507254,0.419666,0.318342,0.474690,0.580042,0.322901,0.637427,0.504443,0.494674,0.468248,0.632637,0.241661,0.325831,0.484213,0.505831,0.414355,0.435673,0.395650,0.456877,0.538974,0.495989,0.436096,0.475507,0.595136,0.529501,0.523490,0.259963,0.457512,0.571697,0.446171,0.424907,0.437751,0.540652
BB Length,,m,0.06807,0.069,0.07323,0.07513,0.07323,0.07631,0.07584,0.07579,0.07269,0.0726,0.07244,0.07038,0.0734,0.07224,0.07147,0.07377,0.07404,0.06986,0.0719,0.0731,0.06893,0.07529,0.07036,0.07208,0.07586,0.07459,0.0734,0.07845,0.06902,0.07144,0.07263,0.07322,0.07206,0.07061,0.06974,0.08067,0.08303,0.07158,0.07596,0.07492,0.07021,0.08375,0.07642,0.07467,0.0787,0.08027,0.08169,0.06912,0.07091,0.07234,0.07329,0.07826,0.07637,0.07558,0.08005,0.06978,0.07512,0.07588,0.07457,0.07272,0.07283,0.07029,0.07676,0.07545,0.07106,0.07015,0.06918,0.07396,0.07355,0.06985,0.07644,0.06914,0.06981,0.0749,0.07108,0.07027,0.06926,0.07272,0.07332,0.07592,0.07424,0.07557,0.07048,0.0776,0.07388,0.07065,0.0744,0.07206,0.06883,0.07103,0.06974,0.07189,0.07096,0.0757,0.07547,0.07547,0.07082,0.07201,0.07696,0.0699,0.07303,0.07162,0.07884,0.0727,0.07381,0.07212,0.07044,0.07561,0.07415,0.07447,0.07193,0.06956,0.07329,0.07134,0.06977,0.06959,0.07419,0.06966,0.07447,0.07133,0.07193,0.07284,0.07092,0.07866,0.06969,0.07444,0.07633,0.0719,0.07187,0.06893,0.07246,0.07069,0.07049,0.07402,0.07198,0.0733,0.07037,0.08425,0.07137,0.07023,0.07625,0.07645,0.06983,0.07313,0.07185,0.07173,0.07964,0.07194,0.07173,0.07395,0.07539,0.07168,0.07482,0.07493,0.07714,0.06996,0.07142,0.07813,0.07633,0.0754,0.0752,0.07518,0.07668,0.07765,0.07078,0.07377,0.07116,0.07216,0.08149,0.07835,0.07266,0.07337,0.07392,0.07621,0.07428,0.07268,0.07362,0.07263,0.08097,0.06893,0.07197,0.07492,0.06969,0.07382,0.07329,0.07395,0.07272,0.07478,0.06898,0.07383,0.07132,0.07244,0.06999,0.08274,0.07047,0.07467,0.07442,0.07331,0.08241,0.07665,0.07274,0.0729,0.07365,0.06985,0.07566,0.07616,0.07525,0.06959,0.07883,0.0706
